company,jobrequest,salary,tags,title 
高新兴科技集团股份有限公司,"岗位职责：,1、负责项目网络技术问题的协调与处理，并跟进问题的结果；,2、负责项目应用平台、服务器、存储设备的维护及故障处理；,3、负责项目技术方案的梳理工作，评估运维技术难度，根据评估情况提出运维资源需求；,4、负责项目技术培训工作，准备技术培训材料以及制定培训计划；,任职要求,1、电子、通信、自动化、计算机等相关专业专科以上学历；,2、熟悉平安城市项目各主要系统的原理与实施，包括但不仅限于海康、大华、宇视等主流厂商的治安监控、卡口、电警、人脸识别等系统。,3、熟悉数通设备及安全设备的配置。包括但不仅限于华为、CISCO、H3C、深信服、天融信等主流厂商的路由器、交换机、网闸、防火墙等。,4、有2年以上网络相关工作经验；有cisco/华为NP、IE证书者优先考虑,5、有良好的沟通能力和抗压能力。",5-8千/月,广州-黄埔区  |  2年经验  |  本科  |  招1人  |  08-10发布,运维技服工程师
深圳泰首智能技术有限公司,"1、   大学以上学历、有两年以上工作经验，责任心强，善于总结经验,有团队合作意识。,2、   身体健康，年龄35岁以下***，如各方面条件优秀，年龄可放宽至40岁以下。,3、   计算机相关专业，熟悉计算机软硬件的安装与维护，精通计算机体系结构，能独立完成电脑软硬件的安装调试及检测排除电脑常规故障，熟悉WIN7/WIN12操作系统。熟悉信息系统集成和车牌抓拍系统者优先。,4、   具有人脸识别系统设备安装与维护经验、技术方案编写经验者优先。",0.6-1万/月,深圳-南山区  |  1年经验  |  中专  |  招2人  |  08-10发布  |  计算机应用 计算机网络,项目工程师
宇态控股广东有限公司,"工作职责：,1、负责物体检测、识别相关算法研发、优化。,2、负责研究物体检测、识别相关前沿技术，实现相关代码。,3、负责相关文档编写。,任职资格：,1、研究生学历及以上，熟练阅读英文技术文献，具有攻克难题的钻研精神。,2、具有深厚数学功底，如矩阵分析、概率统计、数值优化方法等；掌握机器学习、深度学习等人工智能算法。,3、掌握图像处理算法，如预处理（滤波、去噪）、特征检测、目标跟踪等，熟悉基于OpenCV库图像处理开源算法环境。,4、熟悉c++编程以及数据结构与算法、掌握python脚本语言，熟悉使用caffe、tensorflow等深度学习框架。,5、具有人脸识别项目经验，能独立领导项目开展；在特征提取方面有深入研究，熟悉人脸识别常用深度网络模型，能自主设计以及验证网络模型；跟踪前沿人脸识别技术，不断提升识别准确率。,6、良好的沟通协作能力，能够吃苦耐劳。",1.5-2.5万/月,广州-越秀区  |  1年经验  |  硕士  |  招2人  |  08-10发布  |  数学与应用数学,算法高级工程师
杭州炬视科技有限公司,,0.3-1.5万/月,杭州-富阳区  |  无工作经验  |  招5人  |  08-10发布,市场经理
北京百意伦智能科技有限公司,"1、参与项目的需求调研，进行需求分析，编写分析报告书。,2、负责项目的概要设计/包括功能结构规划，功能子系统的规划，实现模型设计，数据设计。,3、核心，关键模型的算法或功能实现。,4、修正设计，编码错误直至系统正常。,5、负责系统分析设计，核心代码的开发。,6、完成上级安排的其他任务。,1、大学本科毕业，软件专业，25-55岁；,2、最少五年以上工作经验，懂人脸识别算法；,3、熟练使用MyEclipse； ,4、精通JSP,JAVA，熟练掌握SSH和Mybaties，SpringMVC框架 ,5、精通MYSQL数据库，html、CSS、XML，JAVASCRIPT编程语言、精通jquery、easy ui，能够快,速书写脚本语言； ,6、熟练使用svn，掌握mvn分模块开发； ,7、了解Activiti工作流开发,8、负责网站整体性能优化及安全防护； ,9、根据网友反馈及时调整网站功能缺陷，不断完善网站； ,10、善于与人沟通，良好的团队合作精神和高度的责任感，有创新精神，保证工作质量；,11、了解EJB＋JPA＋GlassFish优先。",0.8-1.3万/月,北京-石景山区  |  5-7年经验  |  本科  |  招若干人  |  08-10发布,软件工程师
常州市凯迪电器股份有限公司,"岗位职责：,1.负责HUD产品显示算法开发工作；,2.协助产品标定，道路调试等相关工作。,3.负责人脸识别及疲劳检测算法开发工作；,4.协助产品标定，道路调试等相关工作。,任职资格：,1.硕士及以上学历，计算机、数学、人工智能、自动化、机器人等相关专业。,2.具备图像处理相关领域的开发研究经历，1年及以上HUD相关产品开发工作经验。,3.有很强的仿真或者软件功底，熟悉Matlab、C++、Qt等常用软件工具。,4.良好的团队合作精神，沟通能力强，有责任心，具备较强的自我管理和分析问题解决问题的能力。",0.8-1.5万/月,武汉  |  无工作经验  |  招若干人  |  08-10发布,HUD软件开发工程师
中德宏泰电子科技股份有限公司成都分公司,"岗位职责：,1、负责深度学习技术与方向的研究（物体检测和识别、人脸检测和识别、场景识别、场景描述、模型压缩和蒸馏加速等）,2、协同内部项目完成深度学习模型训练,招聘要求：,1、计算机或数学专业本科及以上学历,2、开发及学习能力强，且有不错的数学基础,3、对众多超大规模深度网络模型训具有深刻的理解，精通一种以上深度学习框架如TensorFlow、Caffe、mxnet熟悉和关注最新的深度学习进展，能灵活开展深度学习研发,4、有深度学习相关论文发表者优先,5、有基于深度学习实现对象检测工作经验优先",1-1.5万/月,成都-高新区  |  无工作经验  |  本科  |  招1人  |  08-10发布  |  英语熟练  |  计算机科学与技术 数学与应用数学,深度学习算法工程师
上海泛翔网络科技有限公司,"知名大型企业常驻岗位 ,上班地点为：,职位描述：,1.智能楼宇相关设备的安装调试维护：人脸识别（门禁、道闸、储物柜），视屏会议,2.机房相关设备管理（温感、烟感、环境传感器、安防监控）,3.负责平台内部有线、无线等网络设备日常维护和管理服务,4.负责主流网络厂商的产品配置,5.抓包排错,6.进行无线网络构架，使用相关工具合理优化无线网络环境,职位要求：,1.三年以上的网络行业从业经验，具备大型企业园区网络维护经验的优先,2.有责任感、敬业心与服务意识,3.较强的自学能力,4.沟通能力,4.熟悉主流网络厂商的产品配置（会Cisco或锐捷其中至少一种命令语言）,5.具备丰富的抓包排错经验者优先,6.熟悉无线网络构架，能够使用相关工具合理优化无线网络环境,7.有责任感、敬业心与服务意识,8.较强的自学能力，沟通能力,公司福利：,1、多元化的员工培训（技能培训、拓展培训、英语培训、储备干部培训等）；,2、健全的员工关怀机制（年度体检、正规社保、年度旅游等）；,3、自主性的团队建设活动。,一旦录用，签订正规劳动合同并缴纳社保，并提供相关技能培训及良好发展空间。,泛翔期待您的加入！",6-8千/月,杭州  |  3-4年经验  |  大专  |  招1人  |  08-10发布,网络工程师
上海汇纳信息科技股份有限公司,,2.5-4万/月,广州  |  3-4年经验  |  本科  |  招3人  |  08-10发布,高级算法工程师
云智视像科技（上海）有限公司,"主要职责：,1、负责视频图像相关的图像识别及处理方向的研发；,2、对图像相关问题的反馈进行分析并根据公司业务需求进行算法设计；,3、将深度学习、机器学习、图像处理技术标准化和产品化。,职位要求：,1、图像处理、计算机视觉等相关专业硕士，并在相关领域工作三年及以上；,2、精通C/C++/Python中任意一门以上编程语言，熟练使用常用算法和数据结构；,3、熟悉常用的图像处理算法，特征提取与匹配算法，目标跟踪，三维重建等；,4、熟悉深度学习技术，并有相关的应用经验；有人脸识别相关的工程经验优先；,5、有caffe、tensorflow等深度学习库使用经验、移植经验优先；,6、有opencl、opengl、cuda、嵌入式linux、Android等使用经验优先；,                                            ,7、具有良好的沟通交流能力和团队精神，有强烈的上进心和求知欲。",2-2.5万/月,上海-浦东新区  |  3-4年经验  |  硕士  |  招1人  |  08-10发布,图像算法工程师
海信网络科技公司,"工作职责：,负责多媒体指挥调度系统架构、产品平台核心代码开发、负责关键中件间的设计与开发、技术难题攻关。,1、完成多媒体指挥调度系统架构设计，完成开发框架搭建，指导开发人员解决日常工作中遇到的问题。,2、完成人脸识别、语音播报等关键技术难题的突破，推进终端智能化功能实现。,任职资格：,1、学历：本科及以上；,2、专业：计算机或相关专业；,3、工作经验：具有8年以上项目开发工作经验、3年以上编写代码经验、4年以上基于面向对象和构建开发的软件产品设计经验。具有丰富的大中型开发项目的总体规划、方案设计及技术队伍管理经验。。,4、知识要求：精通J2EE体系结构，精通主流开发框架（Spring、SpringBoot、Struts、Mybatis、Hibernate、WebService、Jquery、HTML5等）；精通WebSphere/WebLogic/Tomcat/Nginx等主流应用中间件；熟悉MySQL/Oracle等主流关系型数据库管理系统、相关技术及工具，并熟悉优化方法。,5、能力要求：具备较强的工作责任心和团队协作精神，善于思考、主动积极，沟通能力强，能够承担压力。",20-30万/年,青岛  |  10年以上经验  |  本科  |  招1人  |  08-10发布,系统架构师
阿依瓦（北京）技术有限公司,"1.研究机器视觉及其他相关算法，完成算法的验证，以及算法文档的整理。,2.辅助软件开发人员明白算法实施的详细过程以及后期的优化工作。,3.研究公司安排的其他算法的研究和文档整理。,任职资格：,1、3年以上图像算法工作经验，熟悉高等数学、线性代数、优化理论、数字图像处理、机器视觉相关基础知识。,2、熟练使用一门主流编程语言（MATLAB、C/C++、Python等），并有图像和机器视觉相关算法的实践经验。,3、能阅读英文文献，撰写算法文档，能清晰明了的梳理算法原理和执行详细过程。,以下任意一条符合将优先考虑：,1、有过视觉SLAM的学习、研究经历，阅读过相关代码，对其中的任意一个重点环节有较好的理解，包括：相机姿态解算和跟踪，三维重建(3d reconstruction)，点云处理，bundle adjustment的优化，多传感器融合。,2、优秀的数学基础和解决问题能力，能够较好的对问题提出数学模型,3、有过相机内外参数标定、或者图像快速跟踪、匹配的实践经验,4、有过机器学习（SVM、CNN、Spiking Neural Network或者深度学习）对图像分类的实践经验和理论基础,5、对图像的傅里叶方法有深入理解，并且有过相关实践,6、对算法的复杂度有较好的理解，懂得根据问题的需要调整算法以达到实时性速度要求,在其他相关的某一方面有深入研究，并和公司需要相关的可适当放宽要求。",1.5-2.5万/月,北京-海淀区  |  3-4年经验  |  本科  |  招2人  |  08-10发布,高级算法工程师
苏州国芯科技有限公司,,1-2万/月,苏州  |  无工作经验  |  硕士  |  招若干人  |  08-10发布,图像算法工程师
中国平安人寿保险股份有限公司广州市天河支公司,"一、公司待遇 ：,1、底薪+高额业绩提成+季度奖金+管理津贴+综合开拓佣金+免费的各级培训+免费的旅游+主任、经理、导师无上限发展空间。本部门人均月薪8000元以上，主管月薪22000元以上；,2、完善的福利待遇，医疗险工伤险养老金；,3、业绩优秀者每年可享受三次免费国内外旅游（不包括营业部的旅游）；,4、有公平、公开、透明的晋升机会，管理能力强者最快可在6-9个月晋升；,5、有长达12个月的训练管理津贴；,二、个人收入及福利待遇：,1、享有底薪5400元/月起、加特别财务津贴、业务提成、转正,津贴、卓越奖、续年度服务津贴、继续率奖金、增才奖金，养老金等,2、享有意外保险、定期寿险和住院医疗保险等综合保障,3、享有特别养老补贴,4、每天工作时间8：30-10:30，之后自由安排，周六日休息，国家法定节假日休息,5、任职1周年以上享有长期养老津贴,6、享有长期营销,知识,技能等专业培训,7、提供一站式全金融的资讯和发展平台，银行、信托、证券、信用卡的全面系统支持,8、保险事业是一分充满爱心助人的事业，发展空间广阔，凭借自己努力，收入无上限,三、业务范围：,为客户代理有金融业务，涵盖银行、保险、投资、房地产业务。,1、银行业务：,      借记卡、信用卡、贷款、理财产品、POS机等等,2、保险业务：,     人寿保险、医疗保险、大病保险、少儿保险,     车险、企业财产险、家庭财产险,     团体意外险、企业补充商业医疗保险,     子女教育金规划、养老金规划,3、投资业务：,    平安证券开户,    平安大华基金,    平安信托,    平安陆金所,4、房地产业务：,   平安好房（买、卖、租）,五、任职要求：,1、20—45周岁，无犯罪记录；,2、学历：大专（优秀者可放宽）；,3、热情积极，有爱心，有责任感，学习能力强；,4、具有良好的心理素质及良好的沟通能力；,5、认同金融保险行业，愿意与公司一起成长。,6、 从事过银行、信托、证券、基金、信用卡、贷款、车险、POS机等金融业务工作经验优先,【薪酬福利】,   薪资组成：有责底薪：包括业务提成、月奖、季度奖、半年奖、年终奖、以及其它津贴（大比例），但收入无上限。（不喜有责底薪且收入无上限的申请人勿扰）,   福利保障：提供意外险、疾病医疗险、养老公积金、养老津贴,   旅游：时常提供境内外旅游激励制度,   其它：奖金激励等等其它激励奖励制度,   假期：五天制，国家法定假期（时间支配自由）,联系人：张小姐：13242761170（微信同号）,公司介绍：,中国平安保险（集团）股份有限公司（以下简称“中国平安”，“公司”，“集团”）于1988年诞生于深圳蛇口，是中国一家股份制保险企业，至今已发展成为融保险、银行、投资三大主营业务为一体、核心金融与互联网金融业务并行发展的个人金融生活服务集团之一。公司为香港联合交易所主板及上海证券交易所两地上市公司，股票代码分别为2318和601318。,中国平安致力于成为国际领先的个人金融生活服务提供商，坚持“科技引领金融，金融服务生活”的理念，聚焦“大金融资产”和“大医疗健康”两大产业，围绕保险、银行、资产管理、互联网金融四大板块，为客户创造“专业，让生活更简单”的品牌体验，获得持续的利润增长，向股东提供长期稳定的价值回报。,中国平安是国内金融牌照最齐全、业务范围最广泛、控股关系最紧密的个人金融生活服务集团之一。平安集团旗下子公司包括平安寿险、平安产险、平安养老险、平安健康险、平安银行、平安信托、平安证券、平安大华基金等，涵盖金融业各个领域，已发展成为中国少数能为客户同时提供保险、银行及投资等全方位金融产品和服务的金融企业之一。此外，经过多年的部署和努力，平安互联网业务蓬勃发展，互联网用户规模高速增长。截至2017年6月30日，平安互联网用户规模约4.03亿，较年初增长16.4%。,中国平安拥有超过160万名员工和寿险销售人员。截至2017年6月30日，集团总资产达5.98万亿元，归属母公司股东权益为4,257.80亿元。,平安专注个人客户的经营，通过不同产品与服务间的交叉销售，让服务变得更加专业、便捷。2017年上半年，集团个人客户数达1.43亿，较年初增长9.3%；集团客均合同数2.28个，较年初增长3.2%；集团实现客均利润241.66元，同比增长18.5%。借助综合金融模式所吸引的优质客户群体，公司个人业务价值稳步提升。,平安致力成为智能时代的领航者。近10年来，公司建立起科技驱动发展的业务模式，在金融科技、医疗健康科技领域持续创新，通过人工智能等科技创新变革传统金融业务模式、服务模式。目前，平安拥有中国金融机构中最大规模的大数据平台和最多的科技专利申请量，大数据科学家超过500人，科技研发人员超过两万名，多项成果取得全球领先地位，人脸识别技术、声纹识别技术、预测AI技术、决策AI技术以及平安区块链技术等在上百个场景中应用。,中国平安在2017年《福布斯》“全球上市公司2000强”中名列第16位，美国《财富》世界500强第39位，并蝉联中国内地混合所有制企业第一；除此之外，在英国WPP集团旗下Millward Brown公布的2017“BrandZTM最具价值中国品牌100强”及“全球品牌100强”中，分別排名第8位及第61位；在Brand Finance发布的“2017年全球最具价值保险品牌100强”排行榜中，在全球最大品牌咨询公司Interbrand发布的“2017年***中国品牌排行榜”中，名列第六位，并蝉联中国保险业***。,中国平安是中国金融保险业引入外资的企业，拥有完善的治理架构，国际化、专业化的管理团队。公司一直遵循对股东、客户、员工、社会和合作伙伴负责的企业使命和治理原则，在一致的战略、统一的品牌和文化基础上，确保集团整体朝着共同的目标前进。通过建立完备的职能体系，清晰的发展战略，领先的全面风险管理体系，真实、准确、完整、及时、公平对等的信息披露制度，积极、热情、高效的投资者关系服务理念，为中国平安持续稳定的发展提供保障。,中国平安秉承“专业创造价值”的文化理念，在为股东、员工、客户创造价值的同时，也积极履行企业的社会责任，追求与各利益相关方的合作双赢，共同进步。公司多年来在教育慈善、环境保护及志愿者服务等公益事业中持续投入，深耕发展，运用互联网平台将公益提升到3.0时代，积极回应社会热点问题，引导员工、客户和公众共同参与社会公益活动。公司因此获得广泛的社会褒奖：连续十五年获评“中国最受尊敬企业”称号，连续十年荣获“最具责任感企业”赞誉，多次荣获国际环保大会颁发的“国际碳金奖”。",0.5-2万/月,广州-天河区  |  无工作经验  |  高中  |  招5人  |  08-10发布  |  普通话良好 粤语良好,高薪热聘平安合伙人5400+高提成 周末双休
平安普惠投资咨询有限公司深圳龙岗营业部,"公司简介：平安普惠——世界500强企业平安集团全资子公司，平安普惠贷款服务，普惠金融行业的领头羊，依托平安集团最前沿的人脸识别，声纹识别，微表情识别的科技，致力于为客户提供最方便，最快捷，最优质的贷款服务。,岗位职责：,1、负责个人或企业信用贷款产品营销推广，利用公司提供的资源来开发新客户，并与客户关系维护，作出客户间的长期合作计划；,2、坚守诚信理念及职业道德，并遵照公司信贷业务管理制度及操作流程开展各类业务；,3、完成销售报告，并向公司及部门负责人做工作汇报；,4、良好的销售技巧、沟通影响力、信息收集力、数据分析力和团队合作力；,任职资格：,1、营销、管理、金融等专业优先考虑；,2、有银行信用卡、消费贷款、保险等相关金融产品推广工作经验者优先考虑，有销售行业工作经验，业绩突出者优先考虑；,3、反应敏捷、表达能力强，具有良好的沟通能力及交际技巧，具有亲和力，具有良好的人际交往及维系客户关系的能力；,4、具备一定的市场分析及判断能力，能够有效开发客户资源，良好的客户服务意识；,5、有责任心，勤奋努力，具有吃苦耐劳以达成工作目标的毅力和决心；,6、有团队协作精神，敢于挑战,薪资待遇：,1、底薪（无责任）+浮动薪金+过节费+高额提成=高收入（年薪20万元以上）；,2、新员工入职带薪培训，平安集团正式员工；,3、3个月内：平均6000，转正之后：基本8000-10000左右，优秀员工月工资过2万，有能力可突破5万以上！,4、其他福利：如水果下午茶、过节费、过节礼品、生日购物卡,5、业绩达成公司方案，额外组织五星级旅游，高尔夫运动，马术运动，高端酒会，等等,福利保障：,1、基本福利——按照国家相关规定为员工上缴的五险一金，外加企业年金和公司团险，即六险二金；,2、员工享受高额社保（工伤、养老、医疗、失业、生育）及住房公积金；,3、商业保险——为员工提供的医疗、意外人身险等补充保险；,4、有薪休假——年假、国假、产假、婚假、丧假等有薪休假；,5、旅游福利——每年在国内国外不定期的免费旅游机会；,6、广阔的晋升机会，完善的培训体系，一年内可提升为主管（世界50强晋升机会），晋升路线（信贷专员——业主主任——门店经理——销售总监）,选择往往比努力更重要！！！,联系人：邓经理18576771498（主动联系者优先安排面试）,地址：深圳市龙岗区南联地铁站B3出口满京华喜悦里写字楼21楼龙岗四部",0.6-1.2万/月,深圳-龙岗区  |  无工作经验  |  大专  |  招5人  |  08-10发布,咨询顾问（平安集团正编员工）
春秋航空股份有限公司,"1、作为团队的核心成员，负责人脸识别、人脸检索、图像识别等关键AI算法的研发；   ,2、负责从工程角度出发优化图像识别应用的性能和用户体验；,3、负责团队建设和日常管理工作。,1、理工类专业，硕士以上学历，博士优先；四年以上相关工作经验，博士放宽至两年；,2、熟悉机器学习、深度学习等各类概念及核心算法，对计算机视觉有深入学习了解应用的优先；      ,3、具备分布式相关项目经验，如分布式系统、分布式存储、分布式数据仓库合作开发项目经验及基本技能；,4、熟练运用TensorFlow、MXNet、Keras、Theano等任一深度学习框架的优先；,5、有人脸识别或物品识别工作相关经验者优先；,6、思维活跃，能快速学习新知识，对技术研发富有激情。",2.5-4万/月,上海-长宁区  |  3-4年经验  |  硕士  |  招1人  |  08-07发布,算法工程师（机器视觉）(职位编号：springhr000588)
平安普惠投资咨询有限公司云南分公司,"职位描述：平安普惠客户经理,1. 挖掘准客户，提供客户准确的贷款咨询，并协助客户办理贷款直至银行放款。,2.  根据公司的营销计划，制定每月销售目标和自己的工作计划 ，并完成每月销售目标。,3. 客户管理，从客户咨询、放款以及客户还款过程中的问题都需要协助客户进行处理。,职位要求：有较强的责任感，处理问题的能力，有较强学习能力。,性格要求：自信开朗，勤奋乐观，有上进心，乐于挑战,　　工资待遇：无责任底薪(根据员工业绩和工龄调整底薪，体现多劳多得原则)+提成+奖金，月均收入5000元—15000元，能力突出者可达20000元以上，上不封顶。,　　福利保障：全部正式员工，签订正式劳动合同，交五险一金(养老保险，医疗保险，失业保险，工伤保险，生育保险和住房公积金)，一年工龄以上员工，可享受六险二金(企业年险和企业年金)。双休日和节假日休息，过节有过节费发放。,　　完善的培训体系：免费的新人培训，新人回炉培训，公司定期培训等。,　　发展前景与空间：截至2015年7月，平安普惠已开发了业主贷、车主贷、寿险贷等12种无抵押产品，房抵贷、安业贷等5种有抵押产品和生意贷、标准担保等6种中小企业贷款产品。其中，平安i贷为主打产品之一，借助大数据分析和人脸识别等新技术，助推线上贷款，最快6分钟即可贷款到账。平安普惠将带来个人消费贷款新革命！更大的平台，更多的机会，我们期待您的加入，我们将提供给您更加全面的培训，更加丰厚的薪酬 。如果你还有梦想，如果你敢于挑战，如果你不畏压力，如果你想要得到更高的报酬和更好晋升机会，请立刻加入我们~ ",0.6-1.8万/月,昆明-西山区  |  无工作经验  |  招若干人  |  08-07发布,贷款咨询顾问
北京秀水街市场有限公司,,4-6千/月,北京  |  1年经验  |  大专  |  招2人  |  08-07发布  |  英语良好,客服专员
湖南乐泊科技有限公司,"岗位职责：,1. 从事计算机视觉领域的技术研发与工程落地，将更多人工智能体验带给用户；  ,2. 将深度学习技术运用到人脸识别、物体检测、分类、分割等具体领域；  ,3.深度学习模型的构建与优化，提升效果、性能；  ,4. 持续跟踪深度学习技术前沿进展，能够将新技术落地。 ,任职要求：,1. 计算机、数学相关专业，本科以上学历，硕士及博士学历者优先；,2. 对CNN有深入理解，了解LeNet、AlexNet、GoogleNet、VGG、ResNet等经典的CNN网络模型；  ,3.有计算机视觉领域的研究或者工作经历优先，熟悉C、python等语言，熟悉tensorflow、MXNet、Caffe等一种或几种深度学习框架； ,4. 有较好的数学基础和较强的英文阅读能力； ,5. 有较好的技术攻关能力和实际动手能力，对算法研发有强烈的兴趣，学习能力强，主动性好",1-1.2万/月,长沙  |  2年经验  |  本科  |  招1人  |  08-08发布  |  计算机科学与技术 计算机信息管理,图像深度学习工程师
深圳科松技术有限公司,"岗位职责：,1、负责公司停车场系统、人脸识别系统的电话技术指导、现场技术指导（安装调试）；,2、负责面向客户做产品演示、技术交流与使用培训；,3、响应及解决客户的技术要求及疑问，以及售后维修；,4、对公司产品提出技术改进建议。,任职要求：,1、专科以上学历，计算机、网络通信、电子、信息等相关专业毕业，接收优秀应届毕业生；,2、有良好的沟通能力，有分析问题和实际动手能力；,3、具有优秀的售后沟通和技术讲解能力，具备团队协作精神，能够在压力下开展工作；,4、工作认真负责，作风严谨、细致，有较强的责任心；,5、勤奋、能吃苦，能无条件服从公司安排，如加班、出差等；,                                            ,6、有一定的英文功底，回复客户的英文邮件及文件。",4-8千/月,深圳-光明新区  |  1年经验  |  本科  |  招1人  |  08-08发布  |  英语熟练  |  电子科学与技术 电气工程及其自动化,硬件工程师
长沙网动网络科技有限公司,,1-1.5万/月,长沙-开福区  |  2年经验  |  硕士  |  招若干人  |  08-08发布,深度学习图像处理算法工程师
广州广电卓识智能科技有限公司,"1、负责参与公司人脸识别Camera类产品的设计开发，独立完成国密加密芯片相关固件的开发和维护；,2、负责参与公司新产品前期硬件技术方案调研，中期硬件平台设计搭建，后期硬件量产导入工作；根据新产品需求，自主研发新产品；,3、负责与设备相关的上位机工具的开发，软件联调；,4、负责公司以人脸识别为主产品的设计、选型、验证等工作；,5、负责编写开发文档。,1、本科及以上学历，电子、计算机相关专业；,2、5年及以上固件开发经验；精通C语言，有良好的编码习惯及文档编写能力；精通单片机、ARM 系列MCU，有DSP等裸机固件开发优先，熟练使用示波器等硬件调试工具；熟练使用Keil、VC/C++等相关开发工具；熟悉常用接口协议：USB、UART、I2C、SPI等；熟练使用Cadence工具进行原理图设计；有Camera相关产品开发经验优先；能掌握EMC、可靠性基本知识，能够解决EMC测试中出现的异常优先；,3、具备良好的沟通和团队合作能力，解决复杂问题能力；,4、工作认真，态度积极，责任心强。",1.5-2万/月,广州-黄埔区  |  5-7年经验  |  本科  |  招1人  |  08-08发布,高级硬件工程师
深圳市易特科技有限公司,"岗位职责,1.负责人脸识别算法相关领域的研究和实现,2.通过团队协作完成现有识别算法的扩展，完成相应程序代码编写工作,3.有从事智慧农业、运动追踪、AR/VR、三维重建、机器人、无人驾驶等相关项目经历者优先,4.熟悉常用计算机视觉、图像处理算法，具有图像处理、模式识别项目开发经验,任职要求,1、985/211院校计算机相关专业研究生以上学历，图像处理一年以上工作经验，也欢迎有实际项目经验的优秀应届毕业生,2、计算机、软件、通信等专业，硕士及以上学历，具备扎实的数学基础（线性代数、图像处理、信号处理）和编程基础（C++/C）,3、熟悉OpenCV等图像处理库，有GPU调优编程或移动端图像处理开发经验优先,4、具有较强的分析能力和较强的创新意识，善于发现问题并提出可行性解决方案,5、有机器学习／深度学习相关经验者优先或熟练的使用Caffe/Cuda-convnet/Torch等深度学习框架优先,此岗位为深圳安格瑞机器人有限公司代招，简介如下：,（戴文建，货车帮创始人，在中国公路运输行业中创造了一只独角兽。未来，他将目标锁定在了农业行业，他坚信大农业是中国乃至全球在未来最具价值和意义的发展方向，在此机遇下深圳安格瑞机器人有限公司于2018年7月正式成立，公司主要致力于农用智能机械、农用机器人的研发。通过“硬件”+“软件”的方式对农用机械产品进行升级，提升大农业的作业效率。以机械工程技术为基础，以计算机科学为引擎，以生物科学技术为支撑，公司旨在研发生产契合新时代背景的农用机械，推广并应用于全球农业生产，助力全球大农业发展。）",1-2.5万/月,深圳-南山区  |  1年经验  |  硕士  |  招1人  |  08-08发布,图像算法工程师
深圳市云哨智能科技有限公司,"1、人脸识别，活体检测，图像识别等相关前沿技术的研究；,2、参与公司核心算法及代码的设计、实现、优化及调试；,3、负责人脸识别算法理论研究、算法实现,承担算法研发任务。,4、完成开发的相关文档撰写；,5、完成领导安排的其它临时工作。,岗位要求：,1、计算机、图像处理、模式识别与智能系统、信号与信息处理、数学等相关专业硕士研究生及以上学历，3年以上相关工作经验；,2、有图像处理，人脸检测与识别，人脸活体检测及相关算法，头肩膀识别，行人检测，物体检测识别、3D建模、视频分析相关科研经历者优先；,3、熟练C，C++等（至少一种）计算机编程语言，精通matlab、opencv等图像处理库, 有相关项目工作经验者优先考虑；,4、熟练掌握计算机视觉及机器学习领域基本方法(且具有一定的实用经验（熟悉boosting、svm、神经网络等算法，有深度学习实用经验优先），较强的论文检索，英文专业文献阅读能力；,5、能积极主动的完成职责内的工作。有强烈的团体参与感与责任感，能积极主动参与新方向探讨与建设，能与团队公司一起成长；",40-50万/年,深圳-福田区  |  2年经验  |  硕士  |  招2人  |  08-03发布,图像算法工程师
中移在线服务有限公司,"薪资面议,1、评估/设计/调试NFC移动营业POS机、人脸识别、智能门禁等硬件产品；,2、负责产线导入；,3、疑难问题跟踪和解决。,1、教育背景：电子、计算机、物理、通信等相关专业本科及以上学历；,2、良好的沟通/学习能力及团队精神；,3、3年以上NFC POS设备或消费电子硬件设计工作经验；,4、能够独立完成消费电子系统原理图设计/调试；,5、熟悉DFM/EMI等，有消费电子产品的大规模量产/跟踪经验。",10-30万/年,深圳  |  3-4年经验  |  本科  |  招7人  |  08-03发布,总部-硬件工程师-深圳(职位编号：cmos002216)
