company,jobrequest,salary,tags,title 
南京烽火星空通信发展有限公司,"岗位职责：,1. 负责对海量文本内容进行语义分析，具体包括中文分词、词性识别、垃圾识别、自动文本聚类和情感分析等文本挖掘工作；,2. 负责语料库的采集、整理、加工、维护和优化；,3. 负责相关新技术和发展方向的跟踪研究。,任职条件：,1. 自然语言处理/模式识别/机器学习/数学/计算机等相关专业，统招本科以上学历；,2. 具有3年以上自然语言处理相关经验，包括语法分析、句法分析、文本分类/聚类等，至少掌握一种中文分词算法；,3. 熟悉NLP领域当前热点和前沿技术，可以通过编写程序实现和运用文本挖掘的算法解决实际问题；,4、对数据敏感、有创新精神、 良好的逻辑思维能力，善于发现和推理不同事物之间的关系和影响；,5、较好的主动性，良好的沟通和协作能力；,6、有python开发经验者以及熟悉阿拉伯、维语语系优先。",1.5-3万/月,南京-建邺区  |  3-4年经验  |  硕士  |  招2人  |  08-14发布,自然语言处理（语义分析）
南京烽火星空通信发展有限公司,"1、基于已有数据，制定并执行数据完善、数据清理、数据挖掘等工作；,2、运用机器学习、文本分类与聚类技术来处理海量数据，分析与挖掘各种潜在关联；,3、从系统应用的角度，利用数据挖掘、统计学习的理论和方法来解决实际问题；,4、和业务部门密切配合寻求数据层面的商业价值。,知识技能要求：,1、理论知识：具备文本数据挖掘的特定领域知识，比如自然语言处理（NLP）；另一部分是算法功底，包括常用算法和机器学习算法，甚至深度学习；,2、业务应用：具备结合业务知识能够对算法进行落地和调优，不能照搬或者死套算法；,3、编程语言方面能够使用Python或者R来解决数据挖掘问题，了解这些语言的数据挖掘栈，能够使用并解决比如数据爬取、清洗、特征提取、模型训练、验证等流程。,加分项：,1、做过实际项目或者开源项目；,2、能够阅读英文文档，和相关论文。",0.9-1.6万/月,南京-建邺区  |  无工作经验  |  招若干人  |  08-14发布,数据挖掘算法工程师
常州数赢云网络科技有限公司,,1.3-2.5万/月,常州  |  无工作经验  |  本科  |  招若干人  |  08-14发布,AI工程师
杭州博彦信息技术有限公司,"1.有良好的沟通能力，能够面向各个实施小组的接口展开工作，推动目标达成；,2.熟悉数据类项目管理，尤其是NLP标注类项目的实施流程，并对此类项目的数据发布、规范制定、数据生产、质检等工作有自己的理解和认知；,3.有公检法相关项目经验者优先；,4.可适应短期驻场/市内出差,任职要求：,本科学历以上，优秀的大专生亦可",4.5-5千/月,杭州-余杭区  |  无工作经验  |  大专  |  招2人  |  08-14发布,阿里巴巴—中文数据项目管理(职位编号：49)
南京泰睿麒信息技术有限公司,"1、从事智能领域语义分析算法、自然语言处理相关技术和方法的研发。,2、应用NLP数据挖掘算法解决工程问题,3、其他相关应用，如文本分类、聚类、情感分析等。,4、负责相关新技术和发展方向的跟踪研究。, ,任职要求：,1.计算语言学、数学、模式识别等相关专业研究生和优秀的本科生；,2.具有一定的自然语言处理相关经验，包括中文分词、语法分析、句法分析、文本分类/聚类等；,3.熟悉NLP领域当前热点和前沿技术，对机器学习和深度学习算法有一定的了解者优先；,4.熟悉一种以上开源深度学习框架实现原理、有工程应用的文本挖掘或分析项目经验者优先；",1.2-2.5万/月,南京-鼓楼区  |  3-4年经验  |  本科  |  招2人  |  08-14发布,自然语言处理工程师
北京北大方正电子有限公司,,2.5-3万/月,北京-海淀区  |  3-4年经验  |  本科  |  招1人  |  08-14发布,大数据应用产品架构师J11282
,,,,
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-杨浦区  |  无工作经验  |  大专  |  招50人  |  08-13发布,一对一教育5K-7K销售代表
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-杨浦区  |  无工作经验  |  大专  |  招50人  |  08-13发布,一对一教育5K-7K销售代表
欢聚时代（多玩YY）,"    岗位描述:,1. 深入研究智能行业，负责业界同类产品差异化分析，定期撰写竞品市场报告和功能洞察报告。,2. 集成和串联图形图像识别，语音识别，NLP解析等人工智能能力，搭建AI云平台。,3. 针对具体的业务问题，通过人工智能技术制定解决方案，指导研发工程师完成解决方案的研发落地；,4. 制定人工智能产品roadmap，推进从产品规划、设计、交互、开发到上线、数据监控、迭代优化的项目全过程，协同上下游合作方达成产品目标。,岗位要求:,1.本科及以上学历，3年及以上产品经理或人工智能相关工作经验；,2.具备产品宏观视角，能独立负责产品设计和规划，良好的数据分析和挖掘能力；,3.清晰的逻辑分析和表达能力，热爱技术，乐于分享，对行业和技术的发展有自己的见解，对智能领域的发展方向有清楚的认识；对以下至少一个领域至少有过成功项目经验（包括但不限于图像、音频、对话、知识图谱等）；,4.优秀的沟通和解决问题的能力，牵引团队探索未知、克服各种限制，达成既定目标。,  ",2-4万/月,广州-番禺区  |  3-4年经验  |  本科  |  招1人  |  08-13发布,人工智能产品经理 (MJ001078)
欢聚时代（多玩YY）," 岗位职责：, , NLP研发工作，主要为内容画像方向。具体如中文分词、词性标注、语义分析、标签提取、情感分析等设计和实现。, , 任职资格:, , 1. 计算机、数学等相关专业；, , 2. 熟悉NLP和机器学习的理论基础，及熟悉相关的算法及开源工具。负责或参与NLP相关项目者优先；, , 3. 在内容画像方向有实践者优先；, , 4. 熟悉Python, Java, C/C++等至少一门语言；, , 5. 良好的沟通和团队合作能力。",2-4万/月,广州-番禺区  |  1年经验  |  本科  |  招3人  |  08-13发布,自然语言处理工程师 (MJ001015)
欢聚时代（多玩YY）," 岗位职责：, 1、负责NLP、图形图像等相关算法的技术研究和产品设计工作；, 2、跟踪前沿的算法理论，结合实际业务应用场景，提供产品解决方案。, 任职资格：, 1、计算机、统计、数学等相关专业，本科以上学历；, 2、二年以上产品经理经验，熟悉NLP、图形、图像等基本算法；, 3、熟悉目前主流互联网产品特点，时刻关注市场竞品动态，有战略意识；, 4、具备较好的数据分析能力，能以数据驱动产品设计； , 5、具备较强的跨部门沟通协调能力，能承担较大工作压力。",2-3万/月,广东省  |  3-4年经验  |  本科  |  招1人  |  08-13发布,AI产品经理 (MJ000913)
vivo智能手机（维沃移动通信有限公司）,"1、负责公司搜索产品的分析设计、开发实现和持续改善；,2、参与产品分析和规划，完善和优化开发过程；,3、研究和实践搜索引擎相关技术及其实现原理。,1、本科及以上学历，有3年或以上搜索引擎或相关系统开发经验；,2、精通Java语言及面向对象分析设计方法，熟悉Java EE相关技术及Spring/SpringMVC/MyBatis等；,3、掌握搜索引擎工作原理及主要算法，精通Lucene/Solr/Nutch/ElasticSearch等；,4、熟悉MySQL,Redis,EhCache,HBase ，以及消息队列、缓存、RPC 等技术；,5、掌握机器学习、NLP自然语言处理、数据挖掘、聚类分类和相似度计算等相关方法及实现；在意图识别、查询重写、点击反馈模型及LTR等方面有实践经验者优先。",25-50万/年,深圳-福田区  |  3-4年经验  |  本科  |  招若干人  |  08-13发布,JAVA架构师(职位编号：vivo001043)
奇虎360科技有限公司,,4-5万/月,北京  |  无工作经验  |  招若干人  |  08-14发布,服务端开发工程师(职位编号：16247)
阿里巴巴集团,,,广州  |  5-7年经验  |  本科  |  招1人  |  08-14发布,UC事业部国际-数据挖掘专家(职位编号：GP061811)
美团-大众点评,"1、 负责人工智能在客服业务领域（深度学习、机器学习、智能决策、搜索、知识图谱、机器人）的运营能力构建；,2、 结合美团点评智能服务应用场景, 深入用户使用APP场景，挖掘用户需求，根据用户评价、漏斗分析，不断优化改进智能服务运营场景，并完成产品PRD需求文档的编写工作；,3、 进行新增自动业务受理功能，设置自动处理逻辑梳理，减低用户触达服务受理复杂度；,4、 挖掘已上线功能对用户留存的影响，定位现有问题，确定优化方向并推动落地；,5、 深度分析美团点评业务特征，结合用户行为特征，业务特点输出完整业务分析，产出业务智能服务落地场景；,6、 进行产品市场调研，相应竞品分析，撰写调研报告以及竞品分析报告；,1、 本科及以上学历，3年及以上产品经理或AI产品相关工作经验； ,2、 对NLP、知识图谱领域的发展方向有清楚的认知和独到见解； ,3、 具备产品宏观视角，能独立负责产品设计和规划，良好的数据分析和挖掘能力； ,4、 能精准地挖掘并把握用户需求，善于进行前瞻性的用户需求判断、引导及控制，并落实项目需求；,5、 优秀的沟通和解决问题的能力，牵引团队探索未知、克服各种限制，达成既定目标",1.5-2万/月,北京-朝阳区  |  2年经验  |  本科  |  招2人  |  08-13发布,智能服务产品运营-业务分析方向
上海著鸣网络科技有限公司,,1-1.5万/月,上海-杨浦区  |  无工作经验  |  大专  |  招若干人  |  08-13发布,无责6000+交通补助+零食畅吃/E
上海著鸣网络科技有限公司,,1-1.5万/月,上海-杨浦区  |  无工作经验  |  大专  |  招若干人  |  08-13发布,无责6000+交通补助+零食畅吃/E
上海著鸣网络科技有限公司,,1-1.5万/月,上海-杨浦区  |  无工作经验  |  大专  |  招若干人  |  08-13发布,无责6000+交通补助+零食畅吃/E
上海著鸣网络科技有限公司,,1-1.5万/月,上海-杨浦区  |  无工作经验  |  大专  |  招若干人  |  08-13发布,无责6000+交通补助+零食畅吃/E
上海著鸣网络科技有限公司,,1-1.5万/月,上海-杨浦区  |  无工作经验  |  大专  |  招若干人  |  08-13发布,无责6000+交通补助+零食畅吃/E
上海著鸣网络科技有限公司,,1-1.5万/月,上海-杨浦区  |  无工作经验  |  大专  |  招若干人  |  08-13发布,无责6000+交通补助+零食畅吃/E
上海著鸣网络科技有限公司,,1-1.5万/月,上海-杨浦区  |  无工作经验  |  大专  |  招若干人  |  08-13发布,无责6000+交通补助+零食畅吃/E
上海著鸣网络科技有限公司,,1-1.5万/月,上海-杨浦区  |  无工作经验  |  大专  |  招若干人  |  08-13发布,无责6000+交通补助+零食畅吃/E
上海著鸣网络科技有限公司,,1-1.5万/月,上海-杨浦区  |  无工作经验  |  大专  |  招若干人  |  08-13发布,无责6000+交通补助+零食畅吃/E
上海著鸣网络科技有限公司,,1-1.5万/月,上海-杨浦区  |  无工作经验  |  大专  |  招若干人  |  08-13发布,无责6000+交通补助+零食畅吃/E
搜狐视频,"负责搜狐视频APP、H5、PC端搜索相关产品功能、策略优化及产品设计工作。,1，了解排序算法，能够对排序策略进行优化改进,2，了解机械、NLP分词原理，能够对分词策略进行优化改进,3，了解意图识别，能够通过规则建设，满足用户在不同场景、意图下的搜索需求,4，了解搜索提示、相关搜索、纠错功能所用技术原理，能够对现有功能逻辑进行优化改进,5，了解知识图谱构建原理，能够不断丰富图谱数据，细化数据分类，最终输出前台应用,6，了解搜索产品质量评测方法，能够通过评测发现问题，并对产品进行优化及改进,7，对数据敏感，能够通过竞品调研、用户反馈及行为数据，持续对产品进行优化及改进,1，1年以上搜索或推荐产品工作经验,2，有语音助手项目经验者优先,3，有图像识别项目经验者优先,4，有一定的数据分析能力和较强的逻辑思维能力,5，对用户体验追求极致,6，有较强的自我驱动力",1-2万/月,北京-海淀区  |  无工作经验  |  本科  |  招1人  |  08-13发布,搜索产品经理-产品技术中心(职位编号：sohu009970)
上海著鸣网络科技有限公司,,1-1.5万/月,上海-杨浦区  |  无工作经验  |  大专  |  招若干人  |  08-13发布,无责6000+交通补助+零食畅吃/E
文思海辉技术有限公司Pactera Technology International Limited,,3-4.5千/月,北京  |  1年经验  |  大专  |  招10人  |  08-13发布  |  一般,英文标注（实习生）(职位编号：600904574715007)
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-徐汇区  |  无工作经验  |  大专  |  招50人  |  08-13发布,一对一教育5K-7K销售代表
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-徐汇区  |  无工作经验  |  大专  |  招50人  |  08-13发布,一对一教育5K-7K销售代表
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-杨浦区  |  无工作经验  |  大专  |  招50人  |  08-13发布,一对一教育5K-7K销售代表
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-杨浦区  |  无工作经验  |  大专  |  招50人  |  08-13发布,一对一教育5K-7K销售代表
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-虹口区  |  无工作经验  |  大专  |  招50人  |  08-13发布,一对一教育5K-7K销售代表
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-杨浦区  |  无工作经验  |  大专  |  招50人  |  08-13发布,打车报销电话销售5K-7K底薪
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-静安区  |  无工作经验  |  大专  |  招50人  |  08-13发布,一对一教育5K-7K销售代表
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-杨浦区  |  无工作经验  |  大专  |  招50人  |  08-13发布,一对一教育5K-7K销售代表
阿里巴巴集团,,,杭州  |  3-4年经验  |  本科  |  招1人  |  08-14发布,风险能力中台-基础算法平台工程师(职位编号：GP047919)
阿里巴巴集团,,,上海  |  5-7年经验  |  本科  |  招1人  |  08-14发布,优酷-算法专家-AI方向-上海(职位编号：GP060528)
阿里巴巴集团,,,杭州  |  3-4年经验  |  本科  |  招2人  |  08-14发布,飞猪-自然语言处理高级算法工程师/专家 -杭州、北京(职位编号：GP059971)
上海蓉诚文化传播有限公司,"【专业要求】： 不限 ,【招聘方式】： 全职 ,【职位类别】： 职业教育/中学教育 ,【年龄要求】： 21 -30 岁 或 应届毕业生 , ,·岗位职责、工作环境及福利待遇： ,一、工作时间：周二 ~ 周日 13：00--21:00  （周一公休，周二到周五轮休一天）,              周六至周日 8:00--17:30  , ,二、福利待遇：,1、试用期底薪不低于四千元。,2、转正后前半年每月收入不低于六千元。,3、承诺每三个月调整一次底薪及课时费，平均每三个月工资涨幅伍佰元。,4、本中心于周二至周五提供晚饭、周六、周日提供午饭。,5、每月至少一次团建活动。,6、每年15日以上带薪假期。,7、每年至少两次外出旅游。,8、每年一次外出学习及专业教学学习。, , ,工作内容：（面试通过有专人培训） , ,一、教研部分： ,1、教研学习分析：1、脑科学、神经学。2、教练术、NLP 。3、建立学生有效学习系统应对方式。4、各科教研组学习分享。,2、学科题型分析：老题新出（根据有效考试题型教各科研组根据学生偏好进行题型规准及设定）：,3、课程控制分析：根据学员偏好贴合实际情况进行有效备课及摸课分析（教研组长培训、分享）, ,备注：以上内容均由教研主任进行协助培训。, , ,二、操作部分： ,1、周二至周五工作内容：,13：00---16:00 教研工作内容（内容见教研部分）,16:30--9:00 晚助班（晚托班）,要求：（1）完成语文、数学、英语各科作业。,（2）发现孩子作业中的学习“盲点”并针对盲点帮孩子进行扫盲并检测，举一反三。  ,（3）让孩子重视礼貌礼仪（改变孩坏习惯从礼貌开始）, ,2、周六、周日工作内容：,8:00--17:30 根据班主任老师的排课情况进行有效上课。 ",6-8千/月,上海-嘉定区  |  无工作经验  |  本科  |  招若干人  |  08-13发布,中小学数学老师
,,,,
上海蓉诚文化传播有限公司,"【专业要求】： 不限 ,【招聘方式】： 全职 ,【职位类别】： 职业教育/中学教育 ,【年龄要求】： 21 -30 岁 或 应届毕业生 , ,·岗位职责、工作环境及福利待遇： ,一、工作时间：周二 ~ 周日 13：00--21:00  （周一公休，周二到周五轮休一天）,              周六至周日 8:00--17:30  , ,二、福利待遇：,1、试用期底薪不低于四千元。,2、转正后前半年每月收入不低于六千元。,3、承诺每三个月调整一次底薪及课时费，平均每三个月工资涨幅伍佰元。,4、本中心于周二至周五提供晚饭、周六、周日提供午饭。,5、每月至少一次团建活动。,6、每年15日以上带薪假期。,7、每年至少两次外出旅游。,8、每年一次外出学习及专业教学学习。, , ,工作内容：（面试通过有专人培训） , ,一、教研部分： ,1、教研学习分析：1、脑科学、神经学。2、教练术、NLP 。3、建立学生有效学习系统应对方式。4、各科教研组学习分享。,2、学科题型分析：老题新出（根据有效考试题型教各科研组根据学生偏好进行题型规准及设定）：,3、课程控制分析：根据学员偏好贴合实际情况进行有效备课及摸课分析（教研组长培训、分享）, ,备注：以上内容均由教研主任进行协助培训。, , ,二、操作部分： ,1、周二至周五工作内容：,13：00---16:00 教研工作内容（内容见教研部分）,16:30--9:00 晚助班（晚托班）,要求：（1）完成语文、数学、英语各科作业。,（2）发现孩子作业中的学习“盲点”并针对盲点帮孩子进行扫盲并检测，举一反三。  ,（3）让孩子重视礼貌礼仪（改变孩坏习惯从礼貌开始）, ,2、周六、周日工作内容：,8:00--17:30 根据班主任老师的排课情况进行有效上课。 ",6-8千/月,上海-嘉定区  |  无工作经验  |  本科  |  招若干人  |  08-13发布,中小学语文老师
上海蓉诚文化传播有限公司,"【专业要求】： 不限 ,【招聘方式】： 全职 ,【职位类别】： 职业教育/中学教育 ,【年龄要求】： 21 -30 岁 或 应届毕业生 , ,·岗位职责、工作环境及福利待遇： ,一、工作时间：周二 ~ 周日 13：00--21:00  （周一公休，周二到周五轮休一天）,              周六至周日 8:00--17:30  , ,二、福利待遇：,1、试用期底薪不低于四千元。,2、转正后前半年每月收入不低于六千元。,3、承诺每三个月调整一次底薪及课时费，平均每三个月工资涨幅伍佰元。,4、本中心于周二至周五提供晚饭、周六、周日提供午饭。,5、每月至少一次团建活动。,6、每年15日以上带薪假期。,7、每年至少两次外出旅游。,8、每年一次外出学习及专业教学学习。, , ,工作内容：（面试通过有专人培训） , ,一、教研部分： ,1、教研学习分析：1、脑科学、神经学。2、教练术、NLP 。3、建立学生有效学习系统应对方式。4、各科教研组学习分享。,2、学科题型分析：老题新出（根据有效考试题型教各科研组根据学生偏好进行题型规准及设定）：,3、课程控制分析：根据学员偏好贴合实际情况进行有效备课及摸课分析（教研组长培训、分享）, ,备注：以上内容均由教研主任进行协助培训。, , ,二、操作部分： ,1、周二至周五工作内容：,13：00---16:00 教研工作内容（内容见教研部分）,16:30--9:00 晚助班（晚托班）,要求：（1）完成语文、数学、英语各科作业。,（2）发现孩子作业中的学习“盲点”并针对盲点帮孩子进行扫盲并检测，举一反三。  ,（3）让孩子重视礼貌礼仪（改变孩坏习惯从礼貌开始）, ,2、周六、周日工作内容：,8:00--17:30 根据班主任老师的排课情况进行有效上课。 ",6-8千/月,上海-嘉定区  |  无工作经验  |  本科  |  招若干人  |  08-13发布,中小学英语老师
西门子医疗系统有限公司SHL,"What are my responsibilities?  ,Mission of Function: Conduct technical innovation in the rich soil of diverse needs from USA headquarter (corresponding to German/global customers' requirements including China's). Success on the job means the discovery and development of new technologies and applying them to significantly impact business and hence change customer’s works or lives.   ,Dimensions of Function: Conduct research and development in the wide field of artificial intelligence, especially deep learning, machine learning, natural language processing, big data intelligent analytics, medical image report processing / analysis and understanding. Continuously strengthen expertise in the technical domain. You will have the opportunity to test your knowledge in a challenging problem-solving environment. You will be encouraged to think out-of-the-box, innovate and find solutions to real-life problems. ,Areas of Responsibilities/Tasks: 1. Research, design, and implement algorithms in Natural Language Processing for Medical Report Analysis problems.  2. Advance the state-of-the-art , including generating international-standard high-quality patents. 3. Work on large-scale, real-world problems. 4. Fast prototyping, feasibility studies, specification and implementation of image and video analysis product components.  5. If necessary, work with customers to understand requirements and deliver solutions. ,What do I need to qualify for this job?  ,Required Knowledge/Skill/Experience: * indicates terms especially for lead research scientist, ,** indicates terms especially for (junior) research scientist, and *** indicates terms especially for senior research scientist. ,1. Education:  ,• * Ph.D. in Applied Math, Statistics, Computer Science, Electrical/Computer Engineering, or Biomedical Engineering.   ,• * >=5 years strong industry company background in Deep Learning, or equivalent working experience in university.  ,• ** Master degree plus >=2 years In-depth related R&D experience in the past, in which at least 1 year has to be on deep learning or NLP. ,• *** Master degree (or higher) plus >=4 years In-depth related R&D experience in the past, in which at least 3 year has to be on deep learning or NLP. ,• Graduate research and internship experience in Computer Vision, Machine Learning and Image and Language Understanding preferred.        ,2. Knowledge/Languages:  ,• Well versed and hands-on in C++, Python, Caffe, Tensorflow, PyTorch, and experienced in software analysis, data structure and algorithm design and development.   ,• Model-wise, experience in GPU Convolutional Neural Network (CNN), Reinforcement Deep Learning (RDL), and/or Generative Adversarial Network (GAN) programming.  ,• Experience with Theano, Natural Language Processing tools (like Word2Vec, GloVe, Seq2Seq), Recurrence Neural Network (RNN), and LSTM is a strong plus.  ,3. Experience in customer engagement, requirement study, project definition and acquisition is also a plus. This implies strong interpersonal, communication, and presentation skills.  ,4. Experience in healthcare and medical image and report applications is highly desirable.  ,5. Proven record in research, innovative thinking, real world problem solving and a hands-on, can-do mentality.  ,6. Good written and verbal communication skills in both Chinese and English.     ,7. Strong collaboration skills and ability to thrive in a fast-paced environment. ,职位名称：自然语言处理研究员-医疗影像（Medical Image Related Natural Language Processing Research Scientist） ,工作内容： ,研究，设计，实施人自然语言处理算法（包括相关的人工智能深度学习），用来解决医学影像报告分析中遇到的问题； ,进一步提高前沿算法； ,解决大规模实际问题，高速建模和可行性预研。 ,具备能力： ,有很强的自主研究，C++, Python编程能力； ,有计算机视觉，机器学习经历，能够基本理解医学影像和报告； ,有人工智能平台编程经验，接触过工具Caffe, Tensorflow, PyTorch等； ,流利的中英文读写； ,很强的团队协作精神，能在快节奏中出成绩。 ,加分项： ,有人工智能相关算法大赛经验； ,最好有统计，应用数学，计算机科学，电子/计算机工程，或生物医学工程的博士学位。如果是相关领域硕士，需要有3年工作经验，其中1年以上人工智能算法编程经验； ,编写过基于GPU的CovNet, GAN, Reinforcement Deep Learning，LSTM，Word2Vec, GloVe, Seq2Seq等模型； ,在相关国际期刊或会议上发表过论文。,提醒：  ",,北京  |  3-4年经验  |  硕士  |  招若干人  |  08-13发布  |  英语熟练,(SHL) (Natual Language Processing)Research Scientists (295379)(职位编号：295379)
奇虎360科技有限公司,,,北京  |  3-4年经验  |  本科  |  招1人  |  08-13发布,地图算法工程师(职位编号：16537)
奇虎360科技有限公司,,,北京  |  3-4年经验  |  本科  |  招1人  |  08-13发布,c++搜索引擎开发工程师(职位编号：16538)
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-徐汇区  |  无工作经验  |  大专  |  招50人  |  08-13发布,一对一教育5K-7K销售代表
纳禾企业管理（上海）有限公司,,0.8-1万/月,上海-虹口区  |  无工作经验  |  大专  |  招50人  |  08-13发布,一对一教育5K-7K销售代表
上海犀语科技有限公司," , , , , , , , , , ",1.5-2.5万/月,上海-杨浦区  |  3-4年经验  |  本科  |  招若干人  |  08-13发布,Python高级开发工程师（数据处理）
广东尚通科技发展有限公司,"岗位职责：,1.了解并收集客户信息，与客户沟通建立文案模型；,2.详细了解客户需求后编写AI话术，需做到逻辑清晰，内容丰富，尽量满足客户需求；,3.配合客户梳理编写企业知识库，不断扩充多口语化问法，提升电话机器人的交互能力；,4.跟进客户的日常使用状况，及时解答客户的使用问题，并实时优化电话机器人交互话术。,任职要求：,1.具备一定的文字功底和逻辑思维能力；,2.具有较强的客户服务意识，亲和力强，商务交流能力强，具有独立解决问题的能力；,3.具有较强的自我激励意识，能够不断探索提高客户满意度；,4.对人工智能产品有浓厚的兴趣；,5.专科及以上学历，优秀应届毕业生亦可。,：,小笨智能(北京慧闻科技有限公司)成立于2016年3月，公司与清华大学智能技术与系统国家重点实验室共同研发基于自然语言处理技术(NLP)为核心的人工智能(AI) 引擎， AI引擎具备智能问答、知识图谱表示、情感分析等文本大 数据挖掘与分析能力，并融合了人脸识别、语音识别与语音合成技术，具备多模态的信息处理能力。,以AI引擎为核心，面向在线智能 信息化服务需求，研发了线上智能问答系统、智能电话机器人;面向实 体服务机器人的应用需求，研发了服务机器人交互平台、服务机器 人硬件平台，并具备独立的硬件研发及生产能力。,智能客服、智能服务机器人、智能服务生态支撑平台、智能音箱、智能车载语音助手、智能呼叫中心。,官网：www.ibenrobot.com  ",5-8千/月,深圳-龙华新区  |  无工作经验  |  招5人  |  08-13发布,AI话术实施专员
广州市智慧行文化发展有限公司,,0.8-1万/月,广州-天河区  |  1年经验  |  大专  |  招若干人  |  08-13发布  |  普通话熟练 粤语,培训顾问/业务精英
上海犀语科技有限公司,,2-4万/月,上海-杨浦区  |  5-7年经验  |  本科  |  招若干人  |  08-13发布,软件架构师
上海犀语科技有限公司," , , , , , , , , , ",0.8-1.6万/月,上海-杨浦区  |  1年经验  |  本科  |  招若干人  |  08-13发布,Python开发工程师（数据处理）
数库（上海）科技有限公司,"1、梳理与规划产品需求；,2、与IT部门沟通产品需求，跟踪开发进度及产品管理；,3、支持销售拓展，客户需求沟通；,4、产品团队管理及建设；,5、完成上级交办的其它工作；,有以下相关经验者优先录用：,1、有产品从0-1的成熟经验； ,2、有五年以上B端产品工作经验；,3、对NLP的行业应用有所了解优先；",3.5-6万/月,上海-闵行区  |  2年经验  |  本科  |  招1人  |  08-13发布,B端产品总监
广东尚通科技发展有限公司,"岗位职责：,1.了解并收集客户信息，与客户沟通建立文案模型；,2.详细了解客户需求后编写AI话术，需做到逻辑清晰，内容丰富，尽量满足客户需求；,3.配合客户梳理编写企业知识库，不断扩充多口语化问法，提升电话机器人的交互能力；,4.跟进客户的日常使用状况，及时解答客户的使用问题，并实时优化电话机器人交互话术。,任职要求：,1.具备一定的文字功底和逻辑思维能力；,2.具有较强的客户服务意识，亲和力强，商务交流能力强，具有独立解决问题的能力；,3.具有较强的自我激励意识，能够不断探索提高客户满意度；,4.对人工智能产品有浓厚的兴趣；,5.专科及以上学历，优秀应届毕业生亦可。,：,小笨智能(北京慧闻科技有限公司)成立于2016年3月，公司与清华大学智能技术与系统国家重点实验室共同研发基于自然语言处理技术(NLP)为核心的人工智能(AI) 引擎， AI引擎具备智能问答、知识图谱表示、情感分析等文本大 数据挖掘与分析能力，并融合了人脸识别、语音识别与语音合成技术，具备多模态的信息处理能力。,以AI引擎为核心，面向在线智能 信息化服务需求，研发了线上智能问答系统、智能电话机器人;面向实 体服务机器人的应用需求，研发了服务机器人交互平台、服务机器 人硬件平台，并具备独立的硬件研发及生产能力。,智能客服、智能服务机器人、智能服务生态支撑平台、智能音箱、智能车载语音助手、智能呼叫中心。,官网：www.ibenrobot.com ",4-8千/月,深圳-龙华新区  |  无工作经验  |  招10人  |  08-13发布,运营专员
广东尚通科技发展有限公司,"岗位职责：,1.了解并收集客户信息，与客户沟通建立文案模型；,2.详细了解客户需求后编写AI话术，需做到逻辑清晰，内容丰富，尽量满足客户需求；,3.配合客户梳理编写企业知识库，不断扩充多口语化问法，提升电话机器人的交互能力；,4.跟进客户的日常使用状况，及时解答客户的使用问题，并实时优化电话机器人交互话术。,任职要求：,1.具备一定的文字功底和逻辑思维能力；,2.具有较强的客户服务意识，亲和力强，商务交流能力强，具有独立解决问题的能力；,3.具有较强的自我激励意识，能够不断探索提高客户满意度；,4.对人工智能产品有浓厚的兴趣；,5.专科及以上学历，优秀应届毕业生亦可。,：,小笨智能(北京慧闻科技有限公司)成立于2016年3月，公司与清华大学智能技术与系统国家重点实验室共同研发基于自然语言处理技术(NLP)为核心的人工智能(AI) 引擎， AI引擎具备智能问答、知识图谱表示、情感分析等文本大 数据挖掘与分析能力，并融合了人脸识别、语音识别与语音合成技术，具备多模态的信息处理能力。,以AI引擎为核心，面向在线智能 信息化服务需求，研发了线上智能问答系统、智能电话机器人;面向实 体服务机器人的应用需求，研发了服务机器人交互平台、服务机器 人硬件平台，并具备独立的硬件研发及生产能力。,智能客服、智能服务机器人、智能服务生态支撑平台、智能音箱、智能车载语音助手、智能呼叫中心。,官网：www.ibenrobot.com ",4-8千/月,深圳-龙华新区  |  无工作经验  |  大专  |  招5人  |  08-13发布,运营专员/话术编辑
