company,jobrequest,salary,tags,title
万达信息股份有限公司,"工作职责：,  1. 负责影像智能产品的图像处理（分割、配准、机器学习等）算法研发工作；,  2. 负责对现有文献、专利等资料所揭示算法的调研、实现、评估、改进和提升；,  3. 负责根据产品需求定义或科研合作内容研发新的图像处理及显示算法；,  4. 负责撰写算法相关技术描述文档，并基于研究成果撰写发明专利；,  5. 协助测试工程师完成算法测试用例的设计；,  6. 协助风险分析工程师进行算法风险分析工作；,任职资格：,  硕士研究生及以上学历，生物医学工程、计算机或自动化等专业；,  至少熟悉2-3种常用的传统机器学习或深度学习算法；,  精通C++、Python等编程语言，熟练使用STL、BOOST、Lapack、OpenCV等算法库；,  思路清晰、善于表达、具有较强的口头和书面沟通能力；,  具有图像分割、图像配准算法研发经验者优先；,  对图像处理算法研发工作有极大的热情，立志成为一名算法专家；,    ,  具有产品级算法项目研发及团队合作经验者优先。",,上海  |  2年经验  |  本科  |  招若干人  |  08-14发布,医学影像算法研究员
重庆虚拟实境科技有限公司,,1.3-2.5万/月,重庆-九龙坡区  |  无工作经验  |  招2人  |  08-14发布,高级算法研究员(职位编号：03)
广州图匠数据科技有限公司,"岗位职责：,1. 理解和重构公司现有核心算法，并移植到嵌入式平台，如ARM、DSP、FPGA等；,2. 根据平台相关特性对算法进行定点化、指令集等方面优化；,3. 与算法研究员一起对算法进行定点化训练、模型压缩、模型裁剪等相关工作；,4. 与移动开发人员一起对算法进行测试和对齐工作。,任职要求：,1. 精通Linux下C/C++编程，有产品级开发经验；,2. 对嵌入式平台优化有深入理解，熟悉某一平台的特殊指令集，如ARM平台的NEON指令；,3. 对深度学习相关算法有一定了解，熟悉深度学习相关基础算子，如Convolution、Deconvolution、Pooling等操作；,4. 有算法定点化相关经验，算法定点训练背景更佳；,5. 了解一些常用嵌入式模型，如SqueezeNet、MobileNet、ShuffleNet等；,6. 理解深度学习相关算法的复杂度如何计算，有模型压缩和裁剪经验更佳；,7. 以上1、2为必要条件，3~6满足一条即可；,8. 良好的团队合作意识，思维敏捷，头脑开放，善于沟通。",2.5-5万/月,广州-海珠区  |  无工作经验  |  硕士  |  招1人  |  08-14发布,高级嵌入式视觉算法工程师
科技支持中心,"岗位要求：,深度学习、NLP方向相关专业，博士优先，实习3个月以上。,岗位职责：,负责NLP算法（分词、词性标注、语义计算等）人机交互、推荐、广告领域的前沿技术研究。",,深圳  |  无工作经验  |  本科  |  招若干人  |  04-24发布,AI lab算法研究员
西安竟伯商贸有限公司,,2-3万/月,西安-高新技术产业开发区  |  无工作经验  |  本科  |  招5人  |  06-19发布,算法研究员
北京华高世纪科技股份有限公司,"工作职责：,1、负责人工智能算法平台的研发（包括但不限于预测模型的设计，训练，调优等）；,2、通过人工智能算法、统计预测等前沿技术，分析海量数据，呈现商业价值。,任职要求：,1、计算机科学、电子工程、数学、统计学或其它人工智能相关专业，研究生及以上学历；,2、对常见的人工智能算法有深入理解，具有数据分析和建模能力；,3、有计算机视觉\自然语言处理\数据挖掘等领域工作经验，在某个子领域有过较深入的建模经验积累；,4、精通至少一种编程语言，包括但不限于Python，C/C++、C#、Java、R等；,5、熟练应用人工智能算法中的预测模型，例如随机森林、决策树、GBDT等；,6、对常见的机器学习或深度学习架构源码有研究；有深度学习建模经验。,7、具备良好的沟通、理解、表达能力，以及解决技术问题的能力。,优先考虑：,1、具有大数据下数据挖掘或分布式算法设计的工作经历；,2、对传统行业的业务有一定的了解。",1.5-2万/月,北京  |  无工作经验  |  硕士  |  招1人  |  06-19发布,大数据算法研究员
厦门科拓通讯技术股份有限公司,,1-1.5万/月,厦门  |  3-4年经验  |  本科  |  招若干人  |  06-20发布,图像算法研究员
深圳市寒武纪智能科技有限公司,"岗位职责：,1．负责图像算法研究和工程实现,2、业务方向包括但不限于人脸识别、物品识别、检测与跟踪、行人跟踪与统计、人脸关键点检测、动作识别、图像中文描述,3、 跟进图像识别落地产品全流程，包括图像数据集收集、图像识别模型建立、图像识别模型优化、落地的工程接口对接。,4．负责跟踪行业前沿技术,任职要求：,1. 模式识别、自动化、计算机相关专业硕士及以上，3年以上相关经验。,2. 熟练掌握C/C++，Python，基本熟悉shell脚本，能熟练在linux平台下做代码编译，调试，开发。,3. 熟悉CNN,RNN/LSTM等基本深度学习算法。熟悉常用深度学习框架Caffe/Mxnet/TF中的一种，最好是有改各种框架代码的经验。,4. 熟悉深度学习在图片分类，物体检测的常见框架思路，对近几年DL在图片分类，分割，物体检测的发展有较深的理解。,5. 有CUDA编程经验是优先。,6. 有Computer Vision***会议论文优先。,7. 熟悉常见机器学习算法优先。,8. 有检测与跟踪项目经验，或熟悉人体关键点检测优先",2-3.5万/月,苏州  |  无工作经验  |  硕士  |  招若干人  |  07-21发布,算法研究员
珠海市四维时代网络科技有限公司,"1. 负责基于机械臂的图像识别算法的开发与优化,5.具备良好的学习能力，能够熟练阅读英文文献，并根据文献实现相关算法,6.熟练掌握常见数据结构和算法，能够分析和优化计算逻辑，提升性能",1.5-2.5万/月,珠海-珠海高新区  |  无工作经验  |  招若干人  |  07-11发布,图像算法研究员（机械臂视觉）
埃摩森人才服务（上海）有限公司,"岗位职责：,1、负责自然语言处理相关算法研发工作，包括但不限于语义理解，语言生成，对话管理，信息抽取，知识图谱，自动问答，聊天机器人等；,2、把相关NLP算法做工程优化，并应用于实际上线的产品中；,3、跟踪NLP领域研究动态，发表学术论文和申请发明专利；,岗位要求：,1、计算机相关专业本科及以上学历；,2、熟练掌握Java或者C/C++语言，熟悉一门脚本语言，如Python；,3、有自然语言处理或机器学习经验，有深度学习经验优先；,4、有良好的学习，沟通和团队协作能力；,5、有较好的英文科技文献阅读能力；",1.5-2万/月,上海  |  3-4年经验  |  本科  |  招2人  |  07-22发布,NLP算法研究员
深圳光启空间技术有限公司,"岗位职责：,1、计算机视觉、语音识别、文本分析、信号处理等相关算法的设计、开发与调试，并记录全部流程；                     ,2、前沿人工智能算法的跟踪、实现与优化，并完成技术文档，实现算法规范化管理；                   ,3、整理项目需求数据，完成数据清理及结构化，按要求归类数据，形成优质的算法测试集，完成算法测试，并以文档形式记录整个流程，实现规范化管理。,任职要求：,1、硕士及以上学历，计算机、应用数学、物理、统计等相关专业；                                             ,2、掌握常见的计算机视觉、图像处理、机器学习、信号处理等算法，并能完成代码实现；                       ,3、具备扎实的编程基础，熟悉常用数据结构与算法；                                                     ,4、熟练使用Python、OpenCV/OpenGL/Caffe等常用开源库；具有深度学习框架搭建能力者优先；                                                                                          ,5、具有较强的文献阅读和算法实现者优先，有过目标跟踪/检测等项目经历者优先，具备深度学习项目经验者优先，开源社区参与者和贡献者优先。",2-4万/月,深圳-南山区  |  无工作经验  |  本科  |  招5人  |  08-13发布,算法研究员
杭州同花顺数据开发有限公司,"项目介绍：同花顺人工智能投资项目基于拥有证券投资领域最完整的金融数据、资讯信息和最大投资用户群体。人工智能投资项目利用自然语言解析、大数据、机器学习等人工智能技术，建立开放高效的投资研究平台。,工作职责:,-跟进最新的机器学习/深度学习算法，推进新算法在语义、图像、语音、智能识别等领域的应用,-改进现有机器学习/深度学习算法,-根据项目需求，独立设计新的算法模型,任职资格:,-应用数学、统计学、信号与信息处理、模式识别与智能系统以及计算机科学与技术等相关专业毕业,-英文好，读论文无压力,-在机器学习/深度学习算法方面具有深厚的知识背景和研发功底,-优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情,-具有良好的沟通能力，和良好的团队合作精神",2-3万/月,杭州-余杭区  |  无工作经验  |  博士  |  招若干人  |  08-13发布,博士算法研究员（NLP/ML/DL/KG）
杭州同花顺数据开发有限公司,"项目介绍：同花顺人工智能投资项目基于拥有证券投资领域最完整的金融数据、资讯信息和最大投资用户群体。人工智能投资项目利用自然语言解析、大数据、机器学习等人工智能技术，建立开放高效的投资研究平台。,工作职责:,-跟进最新的机器学习/深度学习算法，推进新算法在语义、图像、语音、智能识别等领域的应用,-改进现有机器学习/深度学习算法,-根据项目需求，独立设计新的算法模型,任职资格:,-应用数学、统计学、信号与信息处理、模式识别与智能系统以及计算机科学与技术等相关专业毕业,-英文好，读论文无压力,-在机器学习/深度学习算法方面具有深厚的知识背景和研发功底,-优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情,-具有良好的沟通能力，和良好的团队合作精神",2-3万/月,杭州-余杭区  |  无工作经验  |  硕士  |  招若干人  |  08-13发布,算法研究员（智能投顾）
平安科技（深圳）有限公司,,2-2.5万/月,上海-浦东新区  |  2年经验  |  本科  |  招10人  |  08-14发布,11115Z-医学影像算法研究员(职位编号：11115Z)
武汉环宇智行科技有限公司,"职位描述,1.负责基于视觉处理算法的研究开发,2.负责视觉算法的融合、集成和调优,任职资格,1.计算机或相关专业硕士或者博士,2.有扎实的图像分析和模式识别的理论基础，精通基于视觉的目标检测、跟踪、识别等见计算机视觉处理任务,3.有扎实的数学基础，精通几何、统计学、线性代数、高等函数等知识，并熟悉这些知识在图像识别领域的应用,4.精通C++及至少另一种常见编程语言,5.熟悉图像识别领域常用工具例如OpenCV等,6.熟悉图像识别领域的深度学习算法",0.8-2万/月,武汉-东湖新技术产业开发区  |  无工作经验  |  硕士  |  招2人  |  08-13发布,计算机视觉算法研究员
武汉环宇智行科技有限公司,"职位描述,1.负责无人驾驶系统场景的AI算法研究，仿真测试以及调优,2.负责AI算法在无人驾驶系统中的场景落地,任职资格,计算机或相关专业硕士或博士学历,熟悉主流的机器学习算法,熟悉深度学习原理，和常用的算法，例如RNN，CNN，LSTM等,熟悉主流AI框架，有Caffe，TensforFLow，TensorRT,了解主流自动驾驶仿真平台例如Apollp，AirSim等，能够通过仿真平台训练AI算法,精通C/C++和python,有对开源AI框架进行重构或改造经验者优先,有相关论文发表经验者优先,有利用AI算法应用于无人驾驶场景经验者优先",0.8-2万/月,武汉-东湖新技术产业开发区  |  无工作经验  |  硕士  |  招2人  |  08-13发布,AI算法研究员
北京中星微电子有限公司,"1. 跟进人工智能技术发展前沿，定期形成算法研究报告；,2. 根据产品研发实际需要，在图像及视频领域负责相关的数学模型建立，以及模型的多次迭代输出和实现；,3. 对图像数据预处理、统计分析、数据增扩等方向进行深入分析；,4. 建立算法测试条件、确定评估指标、实现并完善自动化评估环境；,5. 协助开发人员实现产品从模型、算法到系统的转变；,6. 推进人工智能技术的在前瞻性项目上的应用；,1. 全日制硕士及以上学历，博士优先，计算机、通信、数学、统计等相关专业；,2. 对工作充满热情，积极向上，对人工智能领域有浓厚兴趣，能够主动跟踪最新的人工智能技术；,3. 结合产品研发需求，独立展开算法研究的能力；,4. 优秀的数学功底（线性代数、概率），具有较强的数理统计分析能力；,5. 对 图像分类、目标检测、目标识别、目标跟踪、图像语义分割、图像检索中一项或者多项有深入理解；,6. 掌握人工智能、机器学习、神经网络等研究方向基础知识；,7. 掌握至少一门计算机开发语言（C/C++、java、python等）,8. 良好的学习和研究能力，能够独立阅读英文文献；,9. 具有团队协作能力和独立完成任务能力，愿意挑战新的领域；,10. 在以下领域发表SCI论文或者有实际开发经验者为佳：计算机视觉、图像处理、神经网络等；,11. 熟悉Linux操作系统、熟练掌握Shell、Python、MatLAB编程语言者为佳；,12. 熟悉Caffe2、Pytorch、Tensorflow、Mxnet等一种或多种神经网络计算框架者为佳；,                                                                                13. 有Kaggle、KITTI或者其他类似比赛的竞赛经验者为佳",1.5-2.5万/月,上海-浦东新区  |  3-4年经验  |  本科  |  招2人  |  08-13发布,深度学习算法研究员（图像、视频方向）
PwC 普华永道,,,广州  |  1年经验  |  本科  |  招若干人  |  08-14发布  |  英语熟练,算法研究员-风险及控制_广州/深圳(职位编号：29196BR)
广东星舆科技有限公司,"1. 负责基于单目，双目摄像头的地图构建算法及自主定位算法的技术研发及相关产品实现；,2. 负责对VSLAM开源算法选型和二次开发；,3. 负责与惯导算法工程师配合进行融合算法开发。,岗位要求： ,1.2019年毕业，硕士以上学历；,2.计算机、图像处理、应用数学、统计学、模式识别、人工智能、自动化控制、  运筹学、生物学、物理学/量子计算、神经科学等专业 ；,3. 具有扎实的数学基础，精通多视几何、非线性优化等； ,4. 熟练掌握SLAM前端VO的相关知识与算法，对PnP姿态求解问题有深入研究  ,5. 熟悉SLAM后端的优化算法如BA，图优化理论及常用第三方库的使用如OpenCV&Ceres&g2o及TF/MxNet/Caffe 6. 熟悉EKF、粒子滤波、g2o、BA TSDF等算法；  ,7. 视觉惯性里程计（VIO）相关算法，了解IMU数据处理与融合； ,8. 基于激光雷达、IMU或单目、双目，RGB-D摄像头等输入信息的地图构建算法，有处理RGBD图像或点云经验 ,9. 熟悉SVO，ORB-SLAM和holokit系统（理论和代码），并对特征点识别跟踪，姿态防抖动，重定位，闭环检测，词袋模型有深入研究与实践；  ,10. 扎实的C/C++/python等语言知识及熟练使用常用的数据结构与算法。,11. 有良好的逻辑思维能力和数据敏感度，能够熟练阅读和编写英文论文，具有优秀的科学技术研究能力； ,福利待遇：,1、国家法定节假日、带薪年假、股票期权；,2、五险一金基本保障，入职当月即缴纳社保(当月15日后入职的次月缴纳社保)；,3、极具竞争力的薪酬，年终奖金另计；,4、定期团队活动、年会；各类过节福利、节日礼品、慰问金等；,5、晚七点餐补、晚九点的士补；还有不定期聚餐、旅游、水果、下午茶等；,6、公司处广电科技园内，风景雅致，有大型员工餐厅；公司设有冰箱、微波炉等，可自带饭菜；也可由前台统一订购外卖；,7、浓郁的科技创新氛围，务实扁平化组织；和谐、融洽、分享的工作氛围，更有nice的领导，牛人大咖的指引；,8、符合落户条件者，公司负责办理广户手续及报销费用。",1.2-1.7万/月,广州-天河区  |  无工作经验  |  硕士  |  招若干人  |  08-14发布  |  普通话良好,SLAM算法研究员（2019届校园招聘）
广东星舆科技有限公司,"1. 负责基于单目，双目摄像头的地图构建算法及自主定位算法的技术研发及相关产品实现；,2. 负责对VSLAM开源算法选型和二次开发；,3. 负责与惯导算法工程师配合进行融合算法开发。,岗位要求： ,1.2019年毕业，硕士以上学历；,2.计算机、图像处理、应用数学、统计学、模式识别、人工智能、自动化控制、  运筹学、生物学、物理学/量子计算、神经科学等专业 ；,3. 具有扎实的数学基础，精通多视几何、非线性优化等； ,4. 熟练掌握SLAM前端VO的相关知识与算法，对PnP姿态求解问题有深入研究  ,5. 熟悉SLAM后端的优化算法如BA，图优化理论及常用第三方库的使用如OpenCV&Ceres&g2o及TF/MxNet/Caffe 6. 熟悉EKF、粒子滤波、g2o、BA TSDF等算法；  ,7. 视觉惯性里程计（VIO）相关算法，了解IMU数据处理与融合； ,8. 基于激光雷达、IMU或单目、双目，RGB-D摄像头等输入信息的地图构建算法，有处理RGBD图像或点云经验 ,9. 熟悉SVO，ORB-SLAM和holokit系统（理论和代码），并对特征点识别跟踪，姿态防抖动，重定位，闭环检测，词袋模型有深入研究与实践；  ,10. 扎实的C/C++/python等语言知识及熟练使用常用的数据结构与算法。,11. 有良好的逻辑思维能力和数据敏感度，能够熟练阅读和编写英文论文，具有优秀的科学技术研究能力； ,福利待遇：,1、国家法定节假日、带薪年假、股票期权；,2、五险一金基本保障，入职当月即缴纳社保(当月15日后入职的次月缴纳社保)；,3、极具竞争力的薪酬，年终奖金另计；,4、定期团队活动、年会；各类过节福利、节日礼品、慰问金等；,5、晚七点餐补、晚九点的士补；还有不定期聚餐、旅游、水果、下午茶等；,6、公司处广电科技园内，风景雅致，有大型员工餐厅；公司设有冰箱、微波炉等，可自带饭菜；也可由前台统一订购外卖；,7、浓郁的科技创新氛围，务实扁平化组织；和谐、融洽、分享的工作氛围，更有nice的领导，牛人大咖的指引；,8、符合落户条件者，公司负责办理广户手续及报销费用。",1.2-1.7万/月,广州-天河区  |  无工作经验  |  硕士  |  招若干人  |  08-14发布  |  普通话良好,SLAM算法研究员（2019届校园招聘）
广东星舆科技有限公司,"1. 负责基于单目，双目摄像头的地图构建算法及自主定位算法的技术研发及相关产品实现；,2. 负责对VSLAM开源算法选型和二次开发；,3. 负责与惯导算法工程师配合进行融合算法开发。,岗位要求： ,1.2019年毕业，硕士以上学历；,2.计算机、图像处理、应用数学、统计学、模式识别、人工智能、自动化控制、  运筹学、生物学、物理学/量子计算、神经科学等专业 ；,3. 具有扎实的数学基础，精通多视几何、非线性优化等； ,4. 熟练掌握SLAM前端VO的相关知识与算法，对PnP姿态求解问题有深入研究  ,5. 熟悉SLAM后端的优化算法如BA，图优化理论及常用第三方库的使用如OpenCV&Ceres&g2o及TF/MxNet/Caffe 6. 熟悉EKF、粒子滤波、g2o、BA TSDF等算法；  ,7. 视觉惯性里程计（VIO）相关算法，了解IMU数据处理与融合； ,8. 基于激光雷达、IMU或单目、双目，RGB-D摄像头等输入信息的地图构建算法，有处理RGBD图像或点云经验 ,9. 熟悉SVO，ORB-SLAM和holokit系统（理论和代码），并对特征点识别跟踪，姿态防抖动，重定位，闭环检测，词袋模型有深入研究与实践；  ,10. 扎实的C/C++/python等语言知识及熟练使用常用的数据结构与算法。,11. 有良好的逻辑思维能力和数据敏感度，能够熟练阅读和编写英文论文，具有优秀的科学技术研究能力； ,福利待遇：,1、国家法定节假日、带薪年假、股票期权；,2、五险一金基本保障，入职当月即缴纳社保(当月15日后入职的次月缴纳社保)；,3、极具竞争力的薪酬，年终奖金另计；,4、定期团队活动、年会；各类过节福利、节日礼品、慰问金等；,5、晚七点餐补、晚九点的士补；还有不定期聚餐、旅游、水果、下午茶等；,6、公司处广电科技园内，风景雅致，有大型员工餐厅；公司设有冰箱、微波炉等，可自带饭菜；也可由前台统一订购外卖；,7、浓郁的科技创新氛围，务实扁平化组织；和谐、融洽、分享的工作氛围，更有nice的领导，牛人大咖的指引；,8、符合落户条件者，公司负责办理广户手续及报销费用。",1.2-1.7万/月,广州-天河区  |  无工作经验  |  硕士  |  招若干人  |  08-14发布  |  普通话良好,SLAM算法研究员（2019届校园招聘）
珠海市四维时代网络科技有限公司,"【岗位职责】,1.算法的移植和产品化,2.研究并开发移动设备在未知环境中，基于相机、IMU等的SLAM定位算法,3.研究并开发移动机器人自主导航中的路径规划算法,【任职要求】,1.模式识别/通信/计算机/自动化/数学相关专业硕士及以上学历,2.熟练使用C/C++、OpenCV，并能在Linux环境下编程，熟悉ROS，有ROS开发经验优先,3.熟悉视觉SLAM算法，了解其基础理论（包括视觉特征提取和跟踪、多视图几何、回环检测、卡尔曼滤波、非线性优化等），熟悉视觉传感器和IMU传感器的标定,4.具备良好的学习能力，能够熟练阅读英文文献，并根据文献实现相关算法,【加分项】,1.有ORB SLAM，SVO，DSO、LSD SLAM等SLAM开发经验优先,2.具备嵌入式系统视觉算法开发或移植经验者优先,【注意】此岗位工作地点在珠海,【公司优势】,1. 与德国人工智能研究中心（DFKI）合作成立中德人工智能研究院（CMCAI），目前有中德专家团队成员约200人，团队成员均来自DFKI以及4DAGE的高级研究员,2. 创始人及高管人员均是欧洲海归博士及国内名校高材生，研发团队具有丰富的技术开发及项目运营经验；有机会去往德国人工智能研究中心（DFKI）互访学习,3. 公司于2017年完成了4000万元的Pre-A轮融资，现处于B轮融资阶段，发展前景极好,4. 五险一金齐全，周末双休，有机会入户珠海，带薪年假，年终境外旅游，弹性工作制，每年1-3次调薪机会，丰厚年终奖,5. 提供优质宿舍，上班接送车，年度免费体检，节日福利，每月一次的购书福利，每天零食水果饮品宵夜供应,6. 队友特别神，待遇特别高，环境特别好，机会特别多，不定期团建活动和培训课程，还能抓住时代机遇，参与打造一家横扫全球的人工智能计算视觉公司",1.5-2万/月,珠海-珠海高新区  |  无工作经验  |  招1人  |  08-14发布,图像算法研究员（SLAM）
珠海市四维时代网络科技有限公司,"【岗位职责】,1. 负责基于图片的三维重建算法开发与优化,2. 负责在已有三维重建算法基础上开发新功能,【任职要求】,1.模式识别/通信/计算机/自动化/数学相关专业硕士及以上学历,2.熟练掌握C/C++和MATLAB，Python 有很强的代码实现能力,3.熟练使用过OpenCV/OpenGL/PCL等图形图像开源库,4.有在Linux和Windows系统环境下编程的经验,5.具备良好的学习能力，能够熟练阅读英文文献，并根据文献实现相关算法,6.熟练掌握常见数据结构和算法，能够分析和优化计算逻辑，提升性能,【加分项】,1.有做过特征点提取与匹配，基于图片三维重建（SFM）相关项目经验者优先,【注意】此岗位工作地点在珠海,【公司优势】,1. 与德国人工智能研究中心（DFKI）合作成立中德人工智能研究院（CMCAI），目前有中德专家团队成员约200人，团队成员均来自DFKI以及4DAGE的高级研究员,2. 创始人及高管人员均是欧洲海归博士及国内名校高材生，研发团队具有丰富的技术开发及项目运营经验；有机会去往德国人工智能研究中心（DFKI）互访学习,3. 公司于2017年完成了4000万元的Pre-A轮融资，现处于B轮融资阶段，发展前景极好,4. 五险一金齐全，周末双休，有机会入户珠海，带薪年假，年终境外旅游，弹性工作制，每年1-3次调薪机会，丰厚年终奖,5. 提供优质宿舍，上班接送车，年度免费体检，节日福利，每月一次的购书福利，每天零食水果饮品宵夜供应,6. 队友特别神，待遇特别高，环境特别好，机会特别多，不定期团建活动和培训课程，还能抓住时代机遇，参与打造一家横扫全球的人工智能计算视觉公司",1.5-2万/月,珠海-珠海高新区  |  无工作经验  |  招1人  |  08-14发布,图像算法研究员（SFM）
珠海市四维时代网络科技有限公司,"【岗位职责】,1.算法的移植和产品化,2.研究并开发移动设备在未知环境中，基于相机、IMU等的SLAM定位算法,3.研究并开发移动机器人自主导航中的路径规划算法,【任职要求】,1.模式识别/通信/计算机/自动化/数学相关专业硕士及以上学历,2.熟练使用C/C++、OpenCV，并能在Linux环境下编程，熟悉ROS，有ROS开发经验优先,3.熟悉视觉SLAM算法，了解其基础理论（包括视觉特征提取和跟踪、多视图几何、回环检测、卡尔曼滤波、非线性优化等），熟悉视觉传感器和IMU传感器的标定,4.具备良好的学习能力，能够熟练阅读英文文献，并根据文献实现相关算法,【加分项】,1.有ORB SLAM，SVO，DSO、LSD SLAM等SLAM开发经验优先,2.具备嵌入式系统视觉算法开发或移植经验者优先,【公司优势】,1. 与德国人工智能研究中心（DFKI）合作成立中德人工智能研究院（CMCAI），目前有中德专家团队成员约200人，团队成员均来自DFKI以及4DAGE的高级研究员,2. 创始人及高管人员均是欧洲海归博士及国内名校高材生，研发团队具有丰富的技术开发及项目运营经验；有机会去往德国人工智能研究中心（DFKI）互访学习,3. 公司于2017年完成了4000万元的Pre-A轮融资，现处于B轮融资阶段，发展前景极好,4. 五险一金齐全，周末双休，有机会入户珠海，带薪年假，年终境外旅游，弹性工作制，每年1-3次调薪机会，丰厚年终奖,5. 提供优质宿舍，上班接送车，年度免费体检，节日福利，每月一次的购书福利，每天零食水果饮品宵夜供应,6. 队友特别神，待遇特别高，环境特别好，机会特别多，不定期团建活动和培训课程，还能抓住时代机遇，参与打造一家横扫全球的人工智能计算视觉公司",1.5-2万/月,珠海-珠海高新区  |  无工作经验  |  招1人  |  08-14发布,图像算法研究员（SLAM）
北京人人金服投资管理有限公司,"岗位职责：,1. 利用统计分析建模、机器学习算法、自然语言处理等技术方法，针对国内外金融市场产品，研发量化投资策略；,2. 包括但不限于量化 FOF 基金分析与投资策略研发；债券等固收产品的信用风险量化分析；股票、期货量化投资策略研发；金融财经舆情系统研发等；,3. 进行量化投资模型的研发与优化，进行程序化交易策略的代码开发，并协助客户和投资经理进行投资决策；,4. 参与部门日常管理和服务、软硬件建设、团队建设等各方面工作。,任职要求：,1.硕士及以上学历，计算机、金融工程，统计学，数学、物理等相关专业；,2. 熟练掌握至少一种编程语言（Python/JAVA/C++/C/R等，其中 Python 优先）； ,3. 有机器学习、数据挖掘、自然语言处理等经验者优先 ；,4. 有量化投资，FOF基金筛选，股票、期货量化交易经验者优先；,5. 熟悉MySQL, Sql Server等数据库的使用，能熟练使用SQL语言者优先；,7. 具备证券从业资格，CPA、CFA等资格证书者优先；,6. 有ACM竞赛获奖经历优先，有国际高水平会议论文者优先；,8. 精力充沛、乐于分享与交流、抗压能力较强、注重工作实效；",300元/天,北京-朝阳区  |  无工作经验  |  本科  |  招5人  |  08-14发布,量化、算法研究员实习生
深圳市华付信息技术有限公司,"职责描述：,1、负责人脸识别产品的算法研究；,2、负责持续优化人工智能识别算法和机器学习模型，提高人脸识别的准确度和效率；,3、负责对已有AI系统进行分析，并出具优化调整方案或建议；,4、负责跟进行业前沿技术发展趋势，跟踪国际最新算法发展方向和相应技术；,5、负责其他人工智能产品的研发和产品化。,任职要求： ,1、计算机、数学、图像处理等相关专业硕士及以上学历，数学基础扎实，熟悉常用的机器学习方法；,2、有人脸识别相关的研究和工作经验，熟练使用C/C++语言，具备matlab、Pthyon或Java任一语言的编程能力更佳，有Mysql、Hadoop等关系型数据库或分布式数据库工作经验更佳；,3、熟悉OpenCV、CUDA、GPU等技术；,4、敢于承担责任，理解及学习能力强，抗压能力强，具备良好的团队合作精神；,5、熟悉各种深度学习模型，如CNN、DNN、RNN等；,6、能够流畅阅读英文资料。,注：岗位工作地点为深圳",3-5万/月,深圳-南山区  |  无工作经验  |  硕士  |  招5人  |  08-14发布,算法研究员
万达信息股份有限公司,"工作职责：,  1.从事前沿的自然语言处理技术，深度学习技术的研发,  2.将自然语言处理以及深度学习技术应用到医疗领域，进行医疗相关信息抽取，知识图谱，文本理解，自动问答，多轮对话等算法和系统的研发。,任职资格：,  计算机科学，电子工程，统计学，应用数学，医学信息学，信息科学或相关领域;研究生学位（博士学位优先）的候选人;,  很强的自然语言处理，机器学习以及数据挖掘背景；,  较强的软件开发能力，熟练掌握至少一种编程语言，如Python，Java或C++；,  熟悉机器学习相关工具尤其是深度学习相关工具，比如scikit-learn, tensorflow, keras等；,  熟悉自然语言处理相关工具，比如nltk，gensim等，实现过自然语言处理相关算法者优先；,    ,  有过医疗相关领域经验者优先；",,上海  |  1年经验  |  本科  |  招若干人  |  08-14发布,自然语言处理算法研究员
重庆虚拟实境科技有限公司,,0.5-1.5万/月,重庆-九龙坡区  |  无工作经验  |  招2人  |  08-14发布,算法研究员
万达信息股份有限公司,"工作职责：,  1. 研发适用于医疗大数据的人工智能和机器学习的算法，提高AI在医疗决策支持领域的能力。,  2. 负责医疗AI项目的分析建模工作，包括数据处理，基于统计和深度学习的分析建模，模型评估等工作。,  3. 与医院和研究机构合作，在医疗和AI领域的国际期刊上发表论文，申请专利。,任职资格：,  计算机科学，电子工程，统计学，应用数学，信息科学或相关领域具有研究生学位（博士学位优先）;,  很强的机器学习以及数据挖掘背景；,  熟悉深度学习框架，如tensorflow, keras等，有丰富的深度学习建模的经验；,  较强的软件开发能力，熟练掌握至少一种编程语言，如Python，Java或C++；,    ,  良好的英文阅读和写作能力；撰写发表过高水平学术论文者优先。",,上海  |  2年经验  |  本科  |  招若干人  |  08-14发布,AI算法研究员
中德人工智能研究院有限公司,"1、负责公司三维图形/图像程序的算法开发；,2、进行图像识别、机器学习算法研究；,  3、参与产品的系统设计，代码编写，单元测试和bug修复工作；,4、负责对已有系统图形图像处理算法的提升； ,4、 负责相关算法的核心代码实现。,  1、硕士及以上计算机相关专业毕业，2年以上图形/图像算法工作经验；,  2、熟悉C、C++语言，具有一定研发能力，有项目开发经验；,  3、熟悉OpenCV，OpenGL；,  4、具备扎实的数学基础；,  5、精通计算机图形学和图形设计软件的常用算法；,5、 具备图像处理及模式识别的基础理论和算法知识；,                            ,7、从事过三维数字化方面研发或相关开发者优先。",1.5-3.5万/月,芜湖  |  2年经验  |  本科  |  招3人  |  08-14发布  |  计算机科学与技术,图像算法研究员
