company,jobrequest,salary,tags,title 
北京捷通华声科技股份有限公司,"（一）售前方向：,1.负责公司灵云平台及手写识别、OCR、语音合成、语音识别、智能客服等HCI技术产品的售前技术支持等工作； ,2.与客户进行技术交流，掌握、理解和分析客户的具体需求，能汇总收集需求，完成客户需求文档编写；,3.负责更新、整理灵云公有云技术支持手册；,4.收集营销人员培训需求，编制培训计划；,5.负责所分配的前端市场项目与后端技术产品开发部门的对接与项目的对接及进度跟踪。,（二）实施方向：,1.完成公司产品的部署、维护、项目初验、终验、客户关系维系等。,2.做好产品问题的跟踪、反馈及疑难问题的处理、技术信息的收集、整理。,3.负责员工及用户的技术培训，配合销售经理做好用户协调工作。,4.对公司相关部门提供必要的技术支持，包含技术支持、技术共享等。,任职资格：,1.学历要求：,  -毕业于国家统招本科及以上学历。,2.工作经验：,  -2年以上IT软件技术支持工作经验；,  -了解软件类应用或人工智能类产品整体实现过程；,  -逻辑思维能力比较强，能根据不同客户情况，自主建立若干套表格系统进行需求描述、方案描述。,3.能力要求：,  -熟悉LINUX系统操作；,  -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；,  -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；,  -具有较强的写作能力和较好的客户沟通技巧，较强的语言沟通能力，工作条理清楚；,  -具有良好的服务意识、职业素养，具备项目掌控能力。,4.素质要求：,  -工作踏实，态度积极，能够承受工作压力，能适应严格项目管理及公司的各项管理制度；,  -有较强的责任心，正直诚实，值得信赖，有冲劲，意志坚定。,5.优先考虑：,  -熟悉或了解云计算，语音交互技术应用、智能客服应用、AI技术与应用产品，移动互联网、互联网、嵌入式平台等市场者优先；,  -有实施经验者优先；,  -熟悉Java、C++开发语言优先。",1-2万/月,上海  |  2年经验  |  本科  |  招3人  |  08-14发布,技术支持工程师（售前/实施）（上海）
北京捷通华声科技股份有限公司上海分公司,"两个方向：,（一）售前方向：,1.负责公司灵云平台及手写识别、光学字符识别、语音合成、语音识别、智能客服等HCI人工智能技术产品的售前技术支持等工作； ,2.与客户进行技术交流，掌握、理解和分析客户的具体需求，能汇总收集需求，完成客户需求文档编写；,3.负责更新、整理灵云公有云技术支持手册；,4.收集营销人员培训需求，编制培训计划；,5.负责所分配的前端市场项目与后端技术产品开发部门的对接与项目的对接及进度跟踪。,（二）实施方向：,1.完成公司产品的部署、维护、项目初验、终验、客户关系维系等；,2.做好产品问题的跟踪、反馈及疑难问题的处理、技术信息的收集、整理；,3.负责员工及用户的技术培训，配合销售经理做好用户协调工作；,4.对公司相关部门提供必要的技术支持，包含技术支持、技术共享等。,任职资格：,1.学历要求：,  -毕业于国家统招本科及以上学历。,2.工作经验：,  -2年以上IT软件技术支持工作经验；,  -了解软件类应用或人工智能类产品整体实现过程；,  -逻辑思维能力比较强，能根据不同客户情况，自主建立若干套表格系统进行需求描述、方案描述；,3.能力要求：,  -熟悉LINUX系统操作；,  -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；,  -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；,  -具有较强的写作能力和较好的客户沟通技巧，较强的语言沟通能力，工作条理清楚；,  -具有良好的服务意识、职业素养，具备项目掌控能力。,4.素质要求：,  -工作踏实，态度积极，能够承受工作压力，能适应严格项目管理及公司的各项管理制度；,  -有较强的责任心，正直诚实，值得信赖，有冲劲，意志坚定。,5.优先考虑：,  -熟悉或了解云计算，语音交互技术应用、智能客服应用、AI技术与应用产品，移动互联网、互联网、嵌入式平台等市场者；,  -熟悉Java、C++开发语言优先。",1-2万/月,上海  |  1年经验  |  本科  |  招3人  |  08-14发布,技术支持工程师
北京捷通华声科技股份有限公司上海分公司,"两个方向：,（一）售前方向：,1.负责公司灵云平台及手写识别、光学字符识别、语音合成、语音识别、智能客服等HCI人工智能技术产品的售前技术支持等工作； ,2.与客户进行技术交流，掌握、理解和分析客户的具体需求，能汇总收集需求，完成客户需求文档编写；,3.负责更新、整理灵云公有云技术支持手册；,4.收集营销人员培训需求，编制培训计划；,5.负责所分配的前端市场项目与后端技术产品开发部门的对接与项目的对接及进度跟踪。,（二）实施方向：,1.完成公司产品的部署、维护、项目初验、终验、客户关系维系等；,2.做好产品问题的跟踪、反馈及疑难问题的处理、技术信息的收集、整理；,3.负责员工及用户的技术培训，配合销售经理做好用户协调工作；,4.对公司相关部门提供必要的技术支持，包含技术支持、技术共享等。,任职资格：,1.学历要求：,  -毕业于国家统招本科及以上学历。,2.工作经验：,  -3年以上IT软件技术支持工作经验；,  -了解软件类应用或人工智能类产品整体实现过程；,  -逻辑思维能力比较强，能根据不同客户情况，自主建立若干套表格系统进行需求描述、方案描述；,3.能力要求：,  -熟悉LINUX系统操作；,  -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；,  -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；,  -具有较强的写作能力和较好的客户沟通技巧，较强的语言沟通能力，工作条理清楚；,  -具有良好的服务意识、职业素养，具备项目掌控能力。,4.素质要求：,  -工作踏实，态度积极，能够承受工作压力，能适应严格项目管理及公司的各项管理制度；,  -有较强的责任心，正直诚实，值得信赖，有冲劲，意志坚定。,5.优先考虑：,  -熟悉或了解云计算，语音交互技术应用、智能客服应用、AI技术与应用产品，移动互联网、互联网、嵌入式平台等市场者；,  -熟悉Java、C++开发语言优先。",1-2万/月,上海  |  1年经验  |  本科  |  招若干人  |  08-14发布,技术支持工程师
北京捷通华声科技股份有限公司上海分公司,"1.带领团队负责公司灵云平台及手写识别、OCR、语音合成、语音识别、智能客服等HCI技术产品的售前技术支持工作；,2.详细分析客户的业务需求，结合公司的技术产品，为客户提供***的解决方案，引导客户对技术和产品的选择；,3.配合营销人员推广和讲解公司技术及产品，负责公司内部及外部的技术、产品培训、能独立或组织完成产品及系统平台的现场演示；,4.负责标书、技术方案、产品说明书等资料的撰写，确保产品技术文档的规范化；,5.计划、管理产品研发过程，跟踪并监督产品规划的实施情况，负责和指导产品策划案的撰写；,6.对产品线上的产品进行生命周期管理，监督产品改进，组织、指导新产品的相关培训；,7.负责第三方产品的选型，引进和管理；,8.负责前端市场项目与后端技术产品开发部门的对接与项目的跟踪、内部资源协调、进度把控。,任职要求：,1.学历要求：,-毕业于统招本科及以上学历。,2.工作经验：,-5年以上售前技术支持工作经验；,-2年以上售前支持团队管理经验；,-熟悉软件类产品应用或人工智能类产品整体实现过程；,-逻辑思维能力比较强，能根据不同客户情况，自主建立若干套表格系统进行需求描述、方案描述。,3.能力要求：,-具备团队管理能力，能够激发团队成员热情、自信与合作意识；,-具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；,-良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；,-具有较强的写作能力和较好的客户沟通技巧，及较强的语言沟通能力，工作条理清楚；,-具有良好的服务意识、职业素养，具备项目掌控能力。,4.素质要求：,-工作踏实，态度积极，能够承受较大工作压力，能适应严格项目管理及公司的各项管理制度；,-有很强的责任心，正直诚实，值得信赖、有冲劲，意志坚定。,优先考虑：,1.熟悉云计算、了解智能语音交互技术及应用，智能客服应用、CTI行业应用等HCI技术与应用产品，了解CTI、移动互联网、互联网、嵌入式平台等市场者优先。",1.5-3万/月,上海  |  5-7年经验  |  本科  |  招1人  |  08-14发布,售前经理
深圳捷通华声科技有限公司,"    职位描述：,      1.带领团队负责公司公有云平台服务及手写识别、光学字符识别、语音合成、语音识别、智能客服等HCI人工智能技术产品的售前技术支持工作；,      2.负责售前团队部门管理工作，建设售前队伍、执行对重点大客户的售前咨询活动，支撑销售工作；,      3.能够把握人工智能行业发展方向，在产业互联网/消费互联网领域可以提供专家级支持；,      4.通过对公司重点大客户业务需求的理解，不断深入挖掘大客户的潜在需求，快速设计和构造重点客户的解决方案；,      5.详细分析客户的业务需求，结合公司的技术产品，为客户提供***的解决方案，引导客户对技术和产品的选择；,      6.对产品线上的产品进行生命周期管理，监督产品改进，组织、指导新产品的相关培训。,      ,      任职资格：,      1.学历要求：,        -毕业于211或985院校、统招本科及以上学历，理工科相关专业背景。,      2.工作经验：,        -5年以上售前技术支持工作经验；,        -3年以上售前支持团队管理经验；,        -熟悉软件类产品应用或人工智能类产品整体实现过程；,        -有一定开发能力。,      3.能力要求：,           -具备卓越的逻辑分析能力，思维清晰敏捷，较强的整理能力和归纳总结能力；,           -具备良好的团队管理能力，能够激发团队成员热情、自信与合作意识；,        -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；,           -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；,           -具有较强的写作能力和较好的客户沟通技巧，及较强的语言沟通能力，工作条理清楚；,        -具有良好的服务意识、职业素养，具备项目掌控能力。,      4.素质要求：,           -工作踏实，态度积极，能够承受较大工作压力，能适应严格项目管理及公司的各项管理制度；,        -有很强的责任心，正直诚实，值得信赖、有冲劲，意志坚定。,      5.优先考虑：,        -熟悉云计算、了解智能语音交互技术及应用，智能客服应用、CTI行业应用等HCI技术与应用产品，了解CTI、移动互联网、互联网、嵌入式平台等市场者优先。  ",2.5-5万/月,深圳-南山区  |  10年以上经验  |  本科  |  招1人  |  08-14发布,售前支持总监（售前咨询）
北京捷通华声科技股份有限公司,"1.带领团队负责公司公有云平台服务及手写识别、光学字符识别、语音合成、语音识别、智能客服等HCI人工智能技术产品的售前技术支持工作；,2.负责售前团队部门管理工作，建设售前队伍、执行对重点大客户的售前咨询活动，支撑销售工作；,3.能够把握人工智能行业发展方向，在产业互联网/消费互联网领域可以提供专家级支持；,4.通过对公司重点大客户业务需求的理解，不断深入挖掘大客户的潜在需求，快速设计和构造重点客户的解决方案；,5.详细分析客户的业务需求，结合公司的技术产品，为客户提供***的解决方案，引导客户对技术和产品的选择；,6.对产品线上的产品进行生命周期管理，监督产品改进，组织、指导新产品的相关培训。,任职资格：,1.学历要求：,  -毕业于211或985院校、统招本科及以上学历。,2.工作经验：,  -5年以上售前技术支持工作经验；,  -3年以上售前支持团队管理经验；,  -熟悉软件类产品应用或人工智能类产品整体实现过程；,  -有一定开发能力。,3.能力要求：,  -具备卓越的逻辑分析能力，思维清晰敏捷，较强的整理能力和归纳总结能力；,  -具备良好的团队管理能力，能够激发团队成员热情、自信与合作意识；,  -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；,  -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；,  -具有较强的写作能力和较好的客户沟通技巧，及较强的语言沟通能力，工作条理清楚；,  -具有良好的服务意识、职业素养，具备项目掌控能力。,4.素质要求：,  -工作踏实，态度积极，能够承受较大工作压力，能适应严格项目管理及公司的各项管理制度；,  -有很强的责任心，正直诚实，值得信赖、有冲劲，意志坚定。,5.优先考虑：,  -熟悉云计算、了解智能语音交互技术及应用，智能客服应用、CTI行业应用等HCI技术与应用产品，了解CTI、移动互联网、互联网、嵌入式平台等市场者优先。",1.5-2.5万/月,成都  |  5-7年经验  |  本科  |  招1人  |  08-14发布,售前技术支持总监
北京捷通华声科技股份有限公司,"1.带领团队负责公司公有云平台服务及手写识别、光学字符识别、语音合成、语音识别、智能客服等HCI人工智能技术产品的售前技术支持工作；,2.负责售前团队部门管理工作，建设售前队伍、执行对重点大客户的售前咨询活动，支撑销售工作；,3.能够把握人工智能行业发展方向，在产业互联网/消费互联网领域可以提供专家级支持；,4.通过对公司重点大客户业务需求的理解，不断深入挖掘大客户的潜在需求，快速设计和构造重点客户的解决方案；,5.详细分析客户的业务需求，结合公司的技术产品，为客户提供***的解决方案，引导客户对技术和产品的选择；,6.对产品线上的产品进行生命周期管理，监督产品改进，组织、指导新产品的相关培训。,任职资格：,1.学历要求：,  -毕业于211或985院校、统招本科及以上学历。,2.工作经验：,  -5年以上售前技术支持工作经验；,  -3年以上售前支持团队管理经验；,  -熟悉软件类产品应用或人工智能类产品整体实现过程；,  -有一定开发能力。,3.能力要求：,  -具备卓越的逻辑分析能力，思维清晰敏捷，较强的整理能力和归纳总结能力；,  -具备良好的团队管理能力，能够激发团队成员热情、自信与合作意识；,  -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；,  -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；,  -具有较强的写作能力和较好的客户沟通技巧，及较强的语言沟通能力，工作条理清楚；,  -具有良好的服务意识、职业素养，具备项目掌控能力。,4.素质要求：,  -工作踏实，态度积极，能够承受较大工作压力，能适应严格项目管理及公司的各项管理制度；,  -有很强的责任心，正直诚实，值得信赖、有冲劲，意志坚定。,5.优先考虑：,  -熟悉云计算、了解智能语音交互技术及应用，智能客服应用、CTI行业应用等HCI技术与应用产品，了解CTI、移动互联网、互联网、嵌入式平台等市场者优先。",1.5-2.5万/月,成都  |  5-7年经验  |  本科  |  招1人  |  08-14发布,售前技术支持总监（成都）
北京捷通华声科技股份有限公司,"""职位描述：,1.负责公司灵云平台及智能语音、智能客服、智能图像等智能人机交互技术与产品的销售与市场开拓；,2.制订切实可行的区域/行业销售拓展策略和计划，用于支撑区域/行业的销售收入的短期和长期快速增长；并定期审核调整，确保销售计划的执行以及区域/行业销售目标的达成；,3.不断挖掘客户资源，建立客户渠道，发展新业务，完成既定的销售目标；,4.维护和发展客户关系，建立长期、良好、稳固的客户关系体系；,5.了解客户需求，为客户提供服务解决方案。,任职资格：,1.学历要求：,  -毕业于211或985院校、统招本科及以上学历；,2.工作经验：,  -3年以上IT软件行业销售经验；,  -有软件类或人工智能类产品销售经验（行业客户的直销及渠道销售）者优先；,  -具备良好的职业形象，思维清晰敏捷，逻辑分析能力强；,  -具备良好的口头和书面表达能力，善于与人沟通；,  -能够承担一定的工作压力，勇于挑战新目标；,  -具有良好的市场分析判断能力及对客户的把握能力，保持与客户之间的沟通及对项目的深入挖掘与拓展；,  -具有积极进取的工作态度及良好的职业素养，具有良好的团队合作精神。,3.能力要求：,  -具备良好的沟通能力，能与各层面人员沟通；,  -具有良好的服务意识、职业素养，具备项目掌控能力；,  -具备良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的销售经验。,4.素质要求：,  -工作踏实，态度积极，能够承受较强的工作压力，能适应严格项目管理及公司的各项管理制度；；,  -有较强的责任心，正直诚实，值得信赖、有冲劲，意志坚定。,优先考虑：,  -熟悉或了解云计算，语音交互技术应用、智能客服应用、CTI行业应用等HCI技术与应用产品，了解CTI、移动互联网、互联网式平台者优先""",1-2万/月,成都  |  3-4年经验  |  本科  |  招若干人  |  08-14发布,销售经理（区域：成都）
北京捷通华声科技股份有限公司,"""职位描述：,1.负责公司灵云平台及智能语音、智能客服、智能图像等智能人机交互技术与产品的销售与市场开拓；,2.制订切实可行的区域/行业销售拓展策略和计划，用于支撑区域/行业的销售收入的短期和长期快速增长；并定期审核调整，确保销售计划的执行以及区域/行业销售目标的达成；,3.不断挖掘客户资源，建立客户渠道，发展新业务，完成既定的销售目标；,4.维护和发展客户关系，建立长期、良好、稳固的客户关系体系；,5.了解客户需求，为客户提供服务解决方案。,任职资格：,1.学历要求：,  -毕业于211或985院校、统招本科及以上学历；,2.工作经验：,  -3年以上IT软件行业销售经验；,  -有软件类或人工智能类产品销售经验（行业客户的直销及渠道销售）者优先；,  -具备良好的职业形象，思维清晰敏捷，逻辑分析能力强；,  -具备良好的口头和书面表达能力，善于与人沟通；,  -能够承担一定的工作压力，勇于挑战新目标；,  -具有良好的市场分析判断能力及对客户的把握能力，保持与客户之间的沟通及对项目的深入挖掘与拓展；,  -具有积极进取的工作态度及良好的职业素养，具有良好的团队合作精神。,3.能力要求：,  -具备良好的沟通能力，能与各层面人员沟通；,  -具有良好的服务意识、职业素养，具备项目掌控能力；,  -具备良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的销售经验。,4.素质要求：,  -工作踏实，态度积极，能够承受较强的工作压力，能适应严格项目管理及公司的各项管理制度；；,  -有较强的责任心，正直诚实，值得信赖、有冲劲，意志坚定。,优先考虑：,  -熟悉或了解云计算，语音交互技术应用、智能客服应用、CTI行业应用等HCI技术与应用产品，了解CTI、移动互联网、互联网式平台者优先""",1-2万/月,成都  |  3-4年经验  |  本科  |  招若干人  |  08-14发布,销售经理（区域：成都）
北京捷通华声科技股份有限公司,"""职位描述：,1.负责公司灵云平台及智能语音、智能客服、智能图像等智能人机交互技术与产品的销售与市场开拓；,2.制订切实可行的区域/行业销售拓展策略和计划，用于支撑区域/行业的销售收入的短期和长期快速增长；并定期审核调整，确保销售计划的执行以及区域/行业销售目标的达成；,3.不断挖掘客户资源，建立客户渠道，发展新业务，完成既定的销售目标；,4.维护和发展客户关系，建立长期、良好、稳固的客户关系体系；,5.了解客户需求，为客户提供服务解决方案。,任职资格：,1.学历要求：,  -毕业于211或985院校、统招本科及以上学历；,2.工作经验：,  -3年以上IT软件行业销售经验；,  -有软件类或人工智能类产品销售经验（行业客户的直销及渠道销售）者优先；,  -具备良好的职业形象，思维清晰敏捷，逻辑分析能力强；,  -具备良好的口头和书面表达能力，善于与人沟通；,  -能够承担一定的工作压力，勇于挑战新目标；,  -具有良好的市场分析判断能力及对客户的把握能力，保持与客户之间的沟通及对项目的深入挖掘与拓展；,  -具有积极进取的工作态度及良好的职业素养，具有良好的团队合作精神。,3.能力要求：,  -具备良好的沟通能力，能与各层面人员沟通；,  -具有良好的服务意识、职业素养，具备项目掌控能力；,  -具备良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的销售经验。,4.素质要求：,  -工作踏实，态度积极，能够承受较强的工作压力，能适应严格项目管理及公司的各项管理制度；；,  -有较强的责任心，正直诚实，值得信赖、有冲劲，意志坚定。,优先考虑：,  -熟悉或了解云计算，语音交互技术应用、智能客服应用、CTI行业应用等HCI技术与应用产品，了解CTI、移动互联网、互联网式平台者优先""",1-2万/月,成都  |  3-4年经验  |  本科  |  招若干人  |  08-14发布,销售经理（成都）
北京捷通华声科技股份有限公司,"""职位描述：,1.负责公司灵云平台及智能语音、智能客服、智能图像等智能人机交互技术与产品的销售与市场开拓；,2.制订切实可行的区域/行业销售拓展策略和计划，用于支撑区域/行业的销售收入的短期和长期快速增长；并定期审核调整，确保销售计划的执行以及区域/行业销售目标的达成；,3.不断挖掘客户资源，建立客户渠道，发展新业务，完成既定的销售目标；,4.维护和发展客户关系，建立长期、良好、稳固的客户关系体系；,5.了解客户需求，为客户提供服务解决方案。,任职资格：,1.学历要求：,  -毕业于211或985院校、统招本科及以上学历；,2.工作经验：,  -3年以上IT软件行业销售经验；,  -有软件类或人工智能类产品销售经验（行业客户的直销及渠道销售）者优先；,  -具备良好的职业形象，思维清晰敏捷，逻辑分析能力强；,  -具备良好的口头和书面表达能力，善于与人沟通；,  -能够承担一定的工作压力，勇于挑战新目标；,  -具有良好的市场分析判断能力及对客户的把握能力，保持与客户之间的沟通及对项目的深入挖掘与拓展；,  -具有积极进取的工作态度及良好的职业素养，具有良好的团队合作精神。,3.能力要求：,  -具备良好的沟通能力，能与各层面人员沟通；,  -具有良好的服务意识、职业素养，具备项目掌控能力；,  -具备良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的销售经验。,4.素质要求：,  -工作踏实，态度积极，能够承受较强的工作压力，能适应严格项目管理及公司的各项管理制度；；,  -有较强的责任心，正直诚实，值得信赖、有冲劲，意志坚定。,优先考虑：,  -熟悉或了解云计算，语音交互技术应用、智能客服应用、CTI行业应用等HCI技术与应用产品，了解CTI、移动互联网、互联网式平台者优先""",1-2万/月,成都  |  3-4年经验  |  本科  |  招若干人  |  08-14发布,销售经理（成都）
北京捷通华声科技股份有限公司,"1.带领团队负责公司公有云平台服务及手写识别、光学字符识别、语音合成、语音识别、智能客服等HCI人工智能技术产品的售前技术支持工作；,2.负责售前团队部门管理工作，建设售前队伍、执行对重点大客户的售前咨询活动，支撑销售工作；,3.能够把握人工智能行业发展方向，在产业互联网/消费互联网领域可以提供专家级支持；,4.通过对公司重点大客户业务需求的理解，不断深入挖掘大客户的潜在需求，快速设计和构造重点客户的解决方案；,5.详细分析客户的业务需求，结合公司的技术产品，为客户提供***的解决方案，引导客户对技术和产品的选择；,6.对产品线上的产品进行生命周期管理，监督产品改进，组织、指导新产品的相关培训。,任职资格：,1.学历要求：,  -毕业于211或985院校、统招本科及以上学历。,2.工作经验：,  -5年以上售前技术支持工作经验；,  -3年以上售前支持团队管理经验；,  -熟悉软件类产品应用或人工智能类产品整体实现过程；,  -有一定开发能力。,3.能力要求：,  -具备卓越的逻辑分析能力，思维清晰敏捷，较强的整理能力和归纳总结能力；,  -具备良好的团队管理能力，能够激发团队成员热情、自信与合作意识；,  -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；,  -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；,  -具有较强的写作能力和较好的客户沟通技巧，及较强的语言沟通能力，工作条理清楚；,  -具有良好的服务意识、职业素养，具备项目掌控能力。,4.素质要求：,  -工作踏实，态度积极，能够承受较大工作压力，能适应严格项目管理及公司的各项管理制度；,  -有很强的责任心，正直诚实，值得信赖、有冲劲，意志坚定。,5.优先考虑：,  -熟悉云计算、了解智能语音交互技术及应用，智能客服应用、CTI行业应用等HCI技术与应用产品，了解CTI、移动互联网、互联网、嵌入式平台等市场者优先。",1.5-2.5万/月,成都  |  5-7年经验  |  本科  |  招1人  |  08-14发布,售前技术支持总监
深圳捷通华声科技有限公司,"    职位描述：,      1.带领团队负责公司公有云平台服务及手写识别、光学字符识别、语音合成、语音识别、智能客服等HCI人工智能技术产品的售前技术支持工作；,      2.负责售前团队部门管理工作，建设售前队伍、执行对重点大客户的售前咨询活动，支撑销售工作；,      3.能够把握人工智能行业发展方向，在产业互联网/消费互联网领域可以提供专家级支持；,      4.通过对公司重点大客户业务需求的理解，不断深入挖掘大客户的潜在需求，快速设计和构造重点客户的解决方案；,      5.详细分析客户的业务需求，结合公司的技术产品，为客户提供***的解决方案，引导客户对技术和产品的选择；,      6.对产品线上的产品进行生命周期管理，监督产品改进，组织、指导新产品的相关培训。,      ,      任职资格：,      1.学历要求：,        -毕业于211或985院校、统招本科及以上学历，理工科相关专业背景。,      2.工作经验：,        -5年以上售前技术支持工作经验；,        -熟悉软件类产品应用或人工智能类产品整体实现过程；,        -有一定开发能力。,      3.能力要求：,           -具备卓越的逻辑分析能力，思维清晰敏捷，较强的整理能力和归纳总结能力；,           -具备良好的团队管理能力，能够激发团队成员热情、自信与合作意识；,        -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；,           -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；,           -具有较强的写作能力和较好的客户沟通技巧，及较强的语言沟通能力，工作条理清楚；,        -具有良好的服务意识、职业素养，具备项目掌控能力。,      4.素质要求：,           -工作踏实，态度积极，能够承受较大工作压力，能适应严格项目管理及公司的各项管理制度；,        -有很强的责任心，正直诚实，值得信赖、有冲劲，意志坚定。,      5.优先考虑：,        -熟悉云计算、了解智能语音交互技术及应用，智能客服应用、CTI行业应用等HCI技术与应用产品，了解CTI、移动互联网、互联网、嵌入式平台等市场者优先。  ",2-4万/月,深圳-南山区  |  5-7年经验  |  本科  |  招2人  |  08-14发布,售前经理
深圳捷通华声科技有限公司,"""职位描述：,1.带领团队负责公司公有云平台服务及手写识别、光学字符识别、语音合成、语音识别、智能客服等HCI人工智能技术产品的售前技术支持工作；,2.负责售前团队部门管理工作，建设售前队伍、执行对重点大客户的售前咨询活动，支撑销售工作；,3.能够把握人工智能行业发展方向，在产业互联网/消费互联网领域可以提供专家级支持；,4.通过对公司重点大客户业务需求的理解，不断深入挖掘大客户的潜在需求，快速设计和构造重点客户的解决方案；,5.详细分析客户的业务需求，结合公司的技术产品，为客户提供***的解决方案，引导客户对技术和产品的选择；,6.对产品线上的产品进行生命周期管理，监督产品改进，组织、指导新产品的相关培训。,任职资格：,1.学历要求：,  -毕业于211或985院校、统招本科及以上学历，理工科相关专业背景。,2.工作经验：,  -5年以上售前技术支持工作经验；,  -3年以上售前支持团队管理经验；,  -熟悉软件类产品应用或人工智能类产品整体实现过程；,  -有一定开发能力。,3.能力要求：,  -具备卓越的逻辑分析能力，思维清晰敏捷，较强的整理能力和归纳总结能力；,  -具备良好的团队管理能力，能够激发团队成员热情、自信与合作意识；,  -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；,  -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；,  -具有较强的写作能力和较好的客户沟通技巧，及较强的语言沟通能力，工作条理清楚；,  -具有良好的服务意识、职业素养，具备项目掌控能力。,4.素质要求：,  -工作踏实，态度积极，能够承受较大工作压力，能适应严格项目管理及公司的各项管理制度；,  -有很强的责任心，正直诚实，值得信赖、有冲劲，意志坚定。,5.优先考虑：,  -熟悉云计算、了解智能语音交互技术及应用，智能客服应用、CTI行业应用等HCI技术与应用产品，了解CTI、移动互联网、互联网、嵌入式平台等市场者优先。""",2.5-5万/月,深圳-南山区  |  10年以上经验  |  本科  |  招1人  |  08-14发布,解决方案专家
深圳捷通华声科技有限公司,"    （一）售前方向：,      1.负责公司灵云平台及手写识别、OCR、语音合成、语音识别、智能客服等HCI技术产品的售前技术支持等工作； ,      2.与客户进行技术交流，掌握、理解和分析客户的具体需求，能汇总收集需求，完成客户需求文档编写；,      3.负责更新、整理灵云公有云技术支持手册；,      4.收集营销人员培训需求，编制培训计划；,      5.负责所分配的前端市场项目与后端技术产品开发部门的对接与项目的对接及进度跟踪。,      （二）实施方向：,      1.完成公司产品的部署、维护、项目初验、终验、客户关系维系等。,      2.做好产品问题的跟踪、反馈及疑难问题的处理、技术信息的收集、整理。,      3.负责员工及用户的技术培训，配合销售经理做好用户协调工作。,      4.对公司相关部门提供必要的技术支持，包含技术支持、技术共享等。,      （三）公有云：,      1.面向各不同的行业与领域的客户介绍和推广灵云平台公有云、私有云应用的整体解决方案；,      2.向客户演示灵云平台的各个能力、方案讲解、技术交流并收集客户的各种应用需求；,      3.根据用户需求完成灵云的方案建议书的编写提交和完善；,      4.根据用户的交流情况和具体要求，完成客户灵云的详细技术方案的定制和需求设计；,      5.完成营销人员在推广灵云平台过程中的客户疑难解答、问题收集与反馈以及售前支持；,      6.收集并密切跟踪行业的语音技术的云计算发展方向和竞争对手产品信息，并定期提供分析报告和调研资料。,      ,      任职资格：,      1.学历要求：,        -毕业于211或985院校、统招本科及以上学历，理工科相关专业背景。,      2.工作经验：,        -2年以上IT软件技术支持工作经验；,        -了解软件类应用或人工智能类产品整体实现过程；,           -逻辑思维能力比较强，能根据不同客户情况，自主建立若干套表格系统进行需求描述、方案描述；,      3.能力要求：,        -熟悉LINUX系统操作；,           -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；,           -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；,           -具有较强的写作能力和较好的客户沟通技巧，较强的语言沟通能力，工作条理清楚；,        -具有良好的服务意识、职业素养，具备项目掌控能力。,      4.素质要求：,           -工作踏实，态度积极，能够承受工作压力，能适应严格项目管理及公司的各项管理制度；,        -有较强的责任心，正直诚实，值得信赖，有冲劲，意志坚定。,      5.优先考虑：,        -熟悉或了解云计算，语音交互技术应用、智能客服应用、AI技术与应用产品，移动互联网、互联网、嵌入式平台等市场者优先；,        -有实施经验者优先；,        -熟悉Java、C++开发语言优先；,           -有Android/C语音基础，有SDK借口调用经验，有客户支持经验者优先。  ",1-2万/月,深圳-南山区  |  2年经验  |  本科  |  招2人  |  08-14发布,技术支持工程师（售前/实施/公有云）
